PROJECTCOD,CertificateNo,Received,Reported,HOLEID,SAMPLEID,SAMPLETYPE,SapSubType,Point_Type,Dsptch_L_D,SmpDspDate,SmpRetDate,Lab_L_D,Labjobno,AnalysisLD,SampWt_g_D,Wtkg,Wtcru_dry_kg,Tot_Weight_CRU,Pass_2mm_pct,Rmnd_2mm_pct,WT_MinusFrac_CRU_g,WT_PlusFrac_CRU_g,Tot_Weight_PUL_g,Pass_75um_pct,Rmnd_75um_pct,WT_MinusFrac_PUL_g,WT_PlusFrac_PUL_g,Ag_ppm,Ag_ppm_GMD,Ag_ppm_LDD,Ag_ppm_UDD,Al_pct,Al_pct_GMD,Al_pct_LDD,Al_pct_UDD,As_ppm,As_ppm_GMD,As_ppm_LDD,As_ppm_UDD,Ba_ppm,Ba_ppm_GMD,Ba_ppm_LDD,Ba_ppm_UDD,Be_ppm,Be_ppm_GMD,Be_ppm_LDD,Be_ppm_UDD,Bi_ppm,Bi_ppm_GMD,Bi_ppm_LDD,Bi_ppm_UDD,Ca_pct,Ca_pct_GMD,Ca_pct_LDD,Ca_pct_UDD,Cd_ppm,Cd_ppm_GMD,Cd_ppm_LDD,Cd_ppm_UDD,Co_ppm,Co_ppm_GMD,Co_ppm_LDD,Co_ppm_UDD,Cr_ppm,Cr_ppm_GMD,Cr_ppm_LDD,Cr_ppm_UDD,Cu_ppm,Cu_ppm_GMD,Cu_ppm_LDD,Cu_ppm_UDD,Fe_pct,Fe_pct_GMD,Fe_pct_LDD,Fe_pct_UDD,K_pct,K_pct_GMD,K_pct_LDD,K_pct_UDD,La_ppm,La_ppm_GMD,La_ppm_LDD,La_ppm_UDD,Li_ppm,Li_ppm_GMD,Li_ppm_LDD,Li_ppm_UDD,Mg_pct,Mg_pct_GMD,Mg_pct_LDD,Mg_pct_UDD,Mn_ppm,Mn_ppm_GMD,Mn_ppm_LDD,Mn_ppm_UDD,Mo_ppm,Mo_ppm_GMD,Mo_ppm_LDD,Mo_ppm_UDD,Na_pct,Na_pct_GMD,Na_pct_LDD,Na_pct_UDD,Ni_ppm,Ni_ppm_GMD,Ni_ppm_LDD,Ni_ppm_UDD,P_pct,P_pct_GMD,P_pct_LDD,P_pct_UDD,Pb_ppm,Pb_ppm_GMD,Pb_ppm_LDD,Pb_ppm_UDD,S_pct,S_pct_GMD,S_pct_LDD,S_pct_UDD,Sb_ppm,Sb_ppm_GMD,Sb_ppm_LDD,Sb_ppm_UDD,Sc_ppm,Sc_ppm_GMD,Sc_ppm_LDD,Sc_ppm_UDD,Sn_ppm,Sn_ppm_GMD,Sn_ppm_LDD,Sn_ppm_UDD,Sr_ppm,Sr_ppm_GMD,Sr_ppm_LDD,Sr_ppm_UDD,Ti_pct,Ti_pct_GMD,Ti_pct_LDD,Ti_pct_UDD,V_ppm,V_ppm_GMD,V_ppm_LDD,V_ppm_UDD,W_ppm,W_ppm_GMD,W_ppm_LDD,W_ppm_UDD,Y_ppm,Y_ppm_GMD,Y_ppm_LDD,Y_ppm_UDD,Zn_ppm,Zn_ppm_GMD,Zn_ppm_LDD,Zn_ppm_UDD,Zr_ppm,Zr_ppm_GMD,Zr_ppm_LDD,Zr_ppm_UDD,Ag_ppm_AAS42S,Ag_ppm_AAS42S_GMD,Ag_ppm_AAS42S_LDD,Ag_ppm_AAS42S_UDD,Cu_pct,Cu_pct_GMD,Cu_pct_LDD,Cu_pct_UDD,SampleID_orig,Wtkg_KG[WGH10],Wtcru_dry_kg_KG[CRU24],Tot. Weight_G[CRU-QA/QC],Pass 2mm_%[CRU-QA/QC],Rmnd 2mm_%[CRU-QA/QC],WT. - Frac Entire_G[CRU-QA/QC],WT. + Frac Entire_G[CRU-QA/QC],Tot. Weight_G[PUL-QA/QC],Pass 75um_%[PUL-QA/QC],Rmnd 75um_%[PUL-QA/QC],WT. - Frac Entire_G[PUL-QA/QC],WT. + Frac Entire_G[PUL-QA/QC],Ag_ppm[ICP40B|LDL:2|UDL:10],Al_pct[ICP40B|LDL:0.01|UDL:15],As_ppm[ICP40B|LDL:3|UDL:10000],Ba_ppm[ICP40B|LDL:1|UDL:10000],Be_ppm[ICP40B|LDL:0.5|UDL:2500],Bi_ppm[ICP40B|LDL:5|UDL:10000],Ca_pct[ICP40B|LDL:0.01|UDL:15],Cd_ppm[ICP40B|LDL:1|UDL:10000],Co_ppm[ICP40B|LDL:1|UDL:10000],Cr_ppm[ICP40B|LDL:1|UDL:10000],Cu_ppm[ICP40B|LDL:0.5|UDL:10000],Fe_pct[ICP40B|LDL:0.01|UDL:15],K_pct[ICP40B|LDL:0.01|UDL:15],La_ppm[ICP40B|LDL:0.5|UDL:10000],Li_ppm[ICP40B|LDL:1|UDL:10000],Mg_pct[ICP40B|LDL:0.01|UDL:15],Mn_ppm[ICP40B|LDL:2|UDL:10000],Mo_ppm[ICP40B|LDL:1|UDL:10000],Na_pct[ICP40B|LDL:0.01|UDL:15],Ni_ppm[ICP40B|LDL:1|UDL:10000],P_pct[ICP40B|LDL:0.01|UDL:15],Pb_ppm[ICP40B|LDL:2|UDL:10000],S_pct[ICP40B|LDL:0.01|UDL:5],Sb_ppm[ICP40B|LDL:5|UDL:10000],Sc_ppm[ICP40B|LDL:0.5|UDL:10000],Sn_ppm[ICP40B|LDL:10|UDL:10000],Sr_ppm[ICP40B|LDL:0.5|UDL:5000],Ti_pct[ICP40B|LDL:0.01|UDL:15],V_ppm[ICP40B|LDL:2|UDL:10000],W_ppm[ICP40B|LDL:10|UDL:10000],Y_ppm[ICP40B|LDL:0.5|UDL:10000],Zn_ppm[ICP40B|LDL:1|UDL:10000],Zr_ppm[ICP40B|LDL:0.5|UDL:10000],Ag_ppm[AAS42S|LDL:5|UDL:500],Cu_pct[AAS42S|LDL:0.001|UDL:50]
Tannenberg,TR2503151,24-Dec-25,06-Feb-26,,PAL01081,Core,Drill Core,Drillhole,TR2503151     150             376,24-Dec-25,06-Feb-26,TR2503151,TR2503151     150             376,,2.25,2.25,2.25,,,,,,,,,,,<2,ICP40B,2,10,7.28,ICP40B,0.01,15,26,ICP40B,3,10000,416,ICP40B,1,10000,3.0,ICP40B,0.5,2500,<5,ICP40B,5,10000,0.32,ICP40B,0.01,15,<1,ICP40B,1,10000,6,ICP40B,1,10000,35,ICP40B,1,10000,4.7,ICP40B,0.5,10000,2.92,ICP40B,0.01,15,3.97,ICP40B,0.01,15,27.2,ICP40B,0.5,10000,53,ICP40B,1,10000,0.61,ICP40B,0.01,15,210,ICP40B,2,10000,2,ICP40B,1,10000,0.79,ICP40B,0.01,15,23,ICP40B,1,10000,0.06,ICP40B,0.01,15,10,ICP40B,2,10000,0.02,ICP40B,0.01,5,5,ICP40B,5,10000,9.0,ICP40B,0.5,10000,<10,ICP40B,10,10000,108,ICP40B,0.5,5000,0.26,ICP40B,0.01,15,84,ICP40B,2,10000,<10,ICP40B,10,10000,12.3,ICP40B,0.5,10000,27,ICP40B,1,10000,76.3,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,PAL01081,2.25,2.25,-,-,-,-,-,-,-,-,-,-,<2,7.28,26,416,3.0,<5,0.32,<1,6,35,4.7,2.92,3.97,27.2,53,0.61,210,2,0.79,23,0.06,10,0.02,5,9.0,<10,108,0.26,84,<10,12.3,27,76.3,-,-
Tannenberg,TR2503151,24-Dec-25,06-Feb-26,,PAL01082,Core,Drill Core,Drillhole,TR2503151     150             376,24-Dec-25,06-Feb-26,TR2503151,TR2503151     150             376,,1.42,1.42,1.42,,,,,,,,,,,<2,ICP40B,2,10,0.64,ICP40B,0.01,15,<3,ICP40B,3,10000,23,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,<1,ICP40B,1,10000,3,ICP40B,1,10000,2.0,ICP40B,0.5,10000,0.48,ICP40B,0.01,15,0.18,ICP40B,0.01,15,3.8,ICP40B,0.5,10000,5,ICP40B,1,10000,12.9,ICP40B,0.01,15,659,ICP40B,2,10000,1,ICP40B,1,10000,0.04,ICP40B,0.01,15,4,ICP40B,1,10000,<0.01,ICP40B,0.01,15,4,ICP40B,2,10000,0.04,ICP40B,0.01,5,<5,ICP40B,5,10000,0.6,ICP40B,0.5,10000,<10,ICP40B,10,10000,34.7,ICP40B,0.5,5000,0.01,ICP40B,0.01,15,<2,ICP40B,2,10000,<10,ICP40B,10,10000,3.1,ICP40B,0.5,10000,35,ICP40B,1,10000,11.5,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,PAL01082,1.42,1.42,-,-,-,-,-,-,-,-,-,-,<2,0.64,<3,23,<0.5,<5,>15,<1,<1,3,2.0,0.48,0.18,3.8,5,12.9,659,1,0.04,4,<0.01,4,0.04,<5,0.6,<10,34.7,0.01,<2,<10,3.1,35,11.5,-,-
Tannenberg,TR2503151,24-Dec-25,06-Feb-26,,PAL01083,Core,Drill Core,Drillhole,TR2503151     150             376,24-Dec-25,06-Feb-26,TR2503151,TR2503151     150             376,,2.15,2.15,2.15,,,,,,,,,,,<2,ICP40B,2,10,5.02,ICP40B,0.01,15,12,ICP40B,3,10000,608,ICP40B,1,10000,1.3,ICP40B,0.5,2500,<5,ICP40B,5,10000,0.89,ICP40B,0.01,15,<1,ICP40B,1,10000,7,ICP40B,1,10000,15,ICP40B,1,10000,3.4,ICP40B,0.5,10000,1.98,ICP40B,0.01,15,2.73,ICP40B,0.01,15,14.5,ICP40B,0.5,10000,42,ICP40B,1,10000,0.56,ICP40B,0.01,15,415,ICP40B,2,10000,2,ICP40B,1,10000,0.87,ICP40B,0.01,15,23,ICP40B,1,10000,0.04,ICP40B,0.01,15,10,ICP40B,2,10000,0.04,ICP40B,0.01,5,<5,ICP40B,5,10000,3.9,ICP40B,0.5,10000,<10,ICP40B,10,10000,117,ICP40B,0.5,5000,0.14,ICP40B,0.01,15,32,ICP40B,2,10000,<10,ICP40B,10,10000,8.7,ICP40B,0.5,10000,30,ICP40B,1,10000,46.2,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,PAL01083,2.15,2.15,-,-,-,-,-,-,-,-,-,-,<2,5.02,12,608,1.3,<5,0.89,<1,7,15,3.4,1.98,2.73,14.5,42,0.56,415,2,0.87,23,0.04,10,0.04,<5,3.9,<10,117,0.14,32,<10,8.7,30,46.2,-,-
Tannenberg,TR2503151,24-Dec-25,06-Feb-26,,PAL01084,Core,Drill Core,Drillhole,TR2503151     150             376,24-Dec-25,06-Feb-26,TR2503151,TR2503151     150             376,,2.22,2.22,2.22,,,,,,,,,,,<2,ICP40B,2,10,5.58,ICP40B,0.01,15,12,ICP40B,3,10000,382,ICP40B,1,10000,1.6,ICP40B,0.5,2500,<5,ICP40B,5,10000,1.05,ICP40B,0.01,15,<1,ICP40B,1,10000,6,ICP40B,1,10000,15,ICP40B,1,10000,6.3,ICP40B,0.5,10000,1.88,ICP40B,0.01,15,2.90,ICP40B,0.01,15,19.1,ICP40B,0.5,10000,34,ICP40B,1,10000,0.73,ICP40B,0.01,15,679,ICP40B,2,10000,2,ICP40B,1,10000,0.81,ICP40B,0.01,15,18,ICP40B,1,10000,0.05,ICP40B,0.01,15,9,ICP40B,2,10000,0.02,ICP40B,0.01,5,<5,ICP40B,5,10000,5.3,ICP40B,0.5,10000,<10,ICP40B,10,10000,88.3,ICP40B,0.5,5000,0.16,ICP40B,0.01,15,40,ICP40B,2,10000,<10,ICP40B,10,10000,9.0,ICP40B,0.5,10000,21,ICP40B,1,10000,52.7,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,PAL01084,2.22,2.22,-,-,-,-,-,-,-,-,-,-,<2,5.58,12,382,1.6,<5,1.05,<1,6,15,6.3,1.88,2.90,19.1,34,0.73,679,2,0.81,18,0.05,9,0.02,<5,5.3,<10,88.3,0.16,40,<10,9.0,21,52.7,-,-
Tannenberg,TR2503151,24-Dec-25,06-Feb-26,,*DUP-PAL01084,Core,Drill Core,Drillhole,TR2503151     150             376,24-Dec-25,06-Feb-26,TR2503151,TR2503151     150             376,,0.00,0.00,0.00,,,,,,,,,,,<2,ICP40B,2,10,6.07,ICP40B,0.01,15,11,ICP40B,3,10000,408,ICP40B,1,10000,1.7,ICP40B,0.5,2500,<5,ICP40B,5,10000,1.13,ICP40B,0.01,15,<1,ICP40B,1,10000,6,ICP40B,1,10000,14,ICP40B,1,10000,6.3,ICP40B,0.5,10000,2.04,ICP40B,0.01,15,3.06,ICP40B,0.01,15,19.9,ICP40B,0.5,10000,38,ICP40B,1,10000,0.78,ICP40B,0.01,15,751,ICP40B,2,10000,2,ICP40B,1,10000,0.85,ICP40B,0.01,15,19,ICP40B,1,10000,0.05,ICP40B,0.01,15,7,ICP40B,2,10000,0.02,ICP40B,0.01,5,<5,ICP40B,5,10000,5.7,ICP40B,0.5,10000,<10,ICP40B,10,10000,90.9,ICP40B,0.5,5000,0.17,ICP40B,0.01,15,44,ICP40B,2,10000,<10,ICP40B,10,10000,10.1,ICP40B,0.5,10000,20,ICP40B,1,10000,59.3,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,*DUP-PAL01084,0.00,0.00,-,-,-,-,-,-,-,-,-,-,<2,6.07,11,408,1.7,<5,1.13,<1,6,14,6.3,2.04,3.06,19.9,38,0.78,751,2,0.85,19,0.05,7,0.02,<5,5.7,<10,90.9,0.17,44,<10,10.1,20,59.3,-,-
Tannenberg,TR2503151,24-Dec-25,06-Feb-26,,PAL01085,Core,Drill Core,Drillhole,TR2503151     150             376,24-Dec-25,06-Feb-26,TR2503151,TR2503151     150             376,,1.21,1.21,1.21,,,,,,,,,,,<2,ICP40B,2,10,5.38,ICP40B,0.01,15,8,ICP40B,3,10000,409,ICP40B,1,10000,1.1,ICP40B,0.5,2500,<5,ICP40B,5,10000,2.42,ICP40B,0.01,15,<1,ICP40B,1,10000,6,ICP40B,1,10000,13,ICP40B,1,10000,2.9,ICP40B,0.5,10000,1.97,ICP40B,0.01,15,2.62,ICP40B,0.01,15,15.7,ICP40B,0.5,10000,38,ICP40B,1,10000,1.22,ICP40B,0.01,15,1634,ICP40B,2,10000,2,ICP40B,1,10000,0.89,ICP40B,0.01,15,20,ICP40B,1,10000,0.04,ICP40B,0.01,15,8,ICP40B,2,10000,0.02,ICP40B,0.01,5,<5,ICP40B,5,10000,4.1,ICP40B,0.5,10000,<10,ICP40B,10,10000,98.0,ICP40B,0.5,5000,0.14,ICP40B,0.01,15,30,ICP40B,2,10000,<10,ICP40B,10,10000,9.3,ICP40B,0.5,10000,23,ICP40B,1,10000,47.2,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,PAL01085,1.21,1.21,-,-,-,-,-,-,-,-,-,-,<2,5.38,8,409,1.1,<5,2.42,<1,6,13,2.9,1.97,2.62,15.7,38,1.22,1634,2,0.89,20,0.04,8,0.02,<5,4.1,<10,98.0,0.14,30,<10,9.3,23,47.2,-,-
Tannenberg,TR2503151,24-Dec-25,06-Feb-26,,PAL01086,Core,Drill Core,Drillhole,TR2503151     150             376,24-Dec-25,06-Feb-26,TR2503151,TR2503151     150             376,,2.01,2.01,2.01,,,,,,,,,,,<2,ICP40B,2,10,2.84,ICP40B,0.01,15,7,ICP40B,3,10000,178,ICP40B,1,10000,0.9,ICP40B,0.5,2500,<5,ICP40B,5,10000,3.01,ICP40B,0.01,15,<1,ICP40B,1,10000,6,ICP40B,1,10000,9,ICP40B,1,10000,6.1,ICP40B,0.5,10000,1.58,ICP40B,0.01,15,1.18,ICP40B,0.01,15,10.4,ICP40B,0.5,10000,15,ICP40B,1,10000,1.46,ICP40B,0.01,15,2461,ICP40B,2,10000,<1,ICP40B,1,10000,0.22,ICP40B,0.01,15,12,ICP40B,1,10000,0.04,ICP40B,0.01,15,4,ICP40B,2,10000,0.02,ICP40B,0.01,5,<5,ICP40B,5,10000,3.1,ICP40B,0.5,10000,<10,ICP40B,10,10000,49.9,ICP40B,0.5,5000,0.02,ICP40B,0.01,15,22,ICP40B,2,10000,<10,ICP40B,10,10000,7.4,ICP40B,0.5,10000,14,ICP40B,1,10000,7.0,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,PAL01086,2.01,2.01,-,-,-,-,-,-,-,-,-,-,<2,2.84,7,178,0.9,<5,3.01,<1,6,9,6.1,1.58,1.18,10.4,15,1.46,2461,<1,0.22,12,0.04,4,0.02,<5,3.1,<10,49.9,0.02,22,<10,7.4,14,7.0,-,-
Tannenberg,TR2503151,24-Dec-25,06-Feb-26,,PAL01087,Core,Drill Core,Drillhole,TR2503151     150             376,24-Dec-25,06-Feb-26,TR2503151,TR2503151     150             376,,1.03,1.03,1.03,500.0,78.40,21.60,392.0,108.0,20.0,88.50,11.50,17.7,2.3,<2,ICP40B,2,10,0.17,ICP40B,0.01,15,5,ICP40B,3,10000,81,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,>15,ICP40B,0.01,15,1,ICP40B,1,10000,<1,ICP40B,1,10000,4,ICP40B,1,10000,896,ICP40B,0.5,10000,0.10,ICP40B,0.01,15,0.07,ICP40B,0.01,15,1.4,ICP40B,0.5,10000,5,ICP40B,1,10000,0.89,ICP40B,0.01,15,168,ICP40B,2,10000,3,ICP40B,1,10000,0.05,ICP40B,0.01,15,5,ICP40B,1,10000,<0.01,ICP40B,0.01,15,208,ICP40B,2,10000,>5,ICP40B,0.01,5,<5,ICP40B,5,10000,<0.5,ICP40B,0.5,10000,<10,ICP40B,10,10000,1578,ICP40B,0.5,5000,<0.01,ICP40B,0.01,15,2,ICP40B,2,10000,<10,ICP40B,10,10000,<0.5,ICP40B,0.5,10000,304,ICP40B,1,10000,2.2,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,PAL01087,1.03,1.03,500.0,78.40,21.60,392.0,108.0,20.0,88.50,11.50,17.7,2.3,<2,0.17,5,81,<0.5,<5,>15,1,<1,4,896,0.10,0.07,1.4,5,0.89,168,3,0.05,5,<0.01,208,>5,<5,<0.5,<10,1578,<0.01,2,<10,<0.5,304,2.2,-,-
Tannenberg,TR2503151,24-Dec-25,06-Feb-26,,PAL01088,Core,Drill Core,Drillhole,TR2503151     150             376,24-Dec-25,06-Feb-26,TR2503151,TR2503151     150             376,,2.00,2.00,2.00,,,,,,,,,,,2,ICP40B,2,10,2.52,ICP40B,0.01,15,12,ICP40B,3,10000,762,ICP40B,1,10000,0.9,ICP40B,0.5,2500,<5,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,4,ICP40B,1,10000,27,ICP40B,1,10000,1371,ICP40B,0.5,10000,1.00,ICP40B,0.01,15,1.00,ICP40B,0.01,15,10.6,ICP40B,0.5,10000,40,ICP40B,1,10000,3.62,ICP40B,0.01,15,5350,ICP40B,2,10000,1,ICP40B,1,10000,0.27,ICP40B,0.01,15,20,ICP40B,1,10000,0.03,ICP40B,0.01,15,11,ICP40B,2,10000,3.05,ICP40B,0.01,5,<5,ICP40B,5,10000,3.7,ICP40B,0.5,10000,<10,ICP40B,10,10000,822,ICP40B,0.5,5000,0.09,ICP40B,0.01,15,30,ICP40B,2,10000,<10,ICP40B,10,10000,7.0,ICP40B,0.5,10000,27,ICP40B,1,10000,27.4,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,PAL01088,2.00,2.00,-,-,-,-,-,-,-,-,-,-,2,2.52,12,762,0.9,<5,>15,<1,4,27,1371,1.00,1.00,10.6,40,3.62,5350,1,0.27,20,0.03,11,3.05,<5,3.7,<10,822,0.09,30,<10,7.0,27,27.4,-,-
Tannenberg,TR2503151,24-Dec-25,06-Feb-26,,PAL01089,Core,Drill Core,Drillhole,TR2503151     150             376,24-Dec-25,06-Feb-26,TR2503151,TR2503151     150             376,,1.97,1.97,1.97,,,,,,,,,,,<2,ICP40B,2,10,1.57,ICP40B,0.01,15,11,ICP40B,3,10000,516,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,4,ICP40B,1,10000,13,ICP40B,1,10000,148,ICP40B,0.5,10000,0.63,ICP40B,0.01,15,0.57,ICP40B,0.01,15,8.1,ICP40B,0.5,10000,23,ICP40B,1,10000,2.18,ICP40B,0.01,15,3088,ICP40B,2,10000,1,ICP40B,1,10000,0.22,ICP40B,0.01,15,13,ICP40B,1,10000,0.02,ICP40B,0.01,15,14,ICP40B,2,10000,4.33,ICP40B,0.01,5,<5,ICP40B,5,10000,2.2,ICP40B,0.5,10000,<10,ICP40B,10,10000,729,ICP40B,0.5,5000,0.06,ICP40B,0.01,15,19,ICP40B,2,10000,<10,ICP40B,10,10000,5.3,ICP40B,0.5,10000,24,ICP40B,1,10000,21.5,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,PAL01089,1.97,1.97,-,-,-,-,-,-,-,-,-,-,<2,1.57,11,516,<0.5,<5,>15,<1,4,13,148,0.63,0.57,8.1,23,2.18,3088,1,0.22,13,0.02,14,4.33,<5,2.2,<10,729,0.06,19,<10,5.3,24,21.5,-,-
