PROJECTCOD,CertificateNo,Received,Reported,HOLEID,SAMPLEID,SAMPLETYPE,SapSubType,Point_Type,Dsptch_L_D,SmpDspDate,SmpRetDate,Lab_L_D,Labjobno,AnalysisLD,SampWt_g_D,Wtkg,Wtcru_dry_kg,Tot_Weight_CRU,Pass_2mm_pct,Rmnd_2mm_pct,WT_MinusFrac_CRU_g,WT_PlusFrac_CRU_g,Tot_Weight_PUL_g,Pass_75um_pct,Rmnd_75um_pct,WT_MinusFrac_PUL_g,WT_PlusFrac_PUL_g,Ag_ppm,Ag_ppm_GMD,Ag_ppm_LDD,Ag_ppm_UDD,Al_pct,Al_pct_GMD,Al_pct_LDD,Al_pct_UDD,As_ppm,As_ppm_GMD,As_ppm_LDD,As_ppm_UDD,Ba_ppm,Ba_ppm_GMD,Ba_ppm_LDD,Ba_ppm_UDD,Be_ppm,Be_ppm_GMD,Be_ppm_LDD,Be_ppm_UDD,Bi_ppm,Bi_ppm_GMD,Bi_ppm_LDD,Bi_ppm_UDD,Ca_pct,Ca_pct_GMD,Ca_pct_LDD,Ca_pct_UDD,Cd_ppm,Cd_ppm_GMD,Cd_ppm_LDD,Cd_ppm_UDD,Co_ppm,Co_ppm_GMD,Co_ppm_LDD,Co_ppm_UDD,Cr_ppm,Cr_ppm_GMD,Cr_ppm_LDD,Cr_ppm_UDD,Cu_ppm,Cu_ppm_GMD,Cu_ppm_LDD,Cu_ppm_UDD,Fe_pct,Fe_pct_GMD,Fe_pct_LDD,Fe_pct_UDD,K_pct,K_pct_GMD,K_pct_LDD,K_pct_UDD,La_ppm,La_ppm_GMD,La_ppm_LDD,La_ppm_UDD,Li_ppm,Li_ppm_GMD,Li_ppm_LDD,Li_ppm_UDD,Mg_pct,Mg_pct_GMD,Mg_pct_LDD,Mg_pct_UDD,Mn_ppm,Mn_ppm_GMD,Mn_ppm_LDD,Mn_ppm_UDD,Mo_ppm,Mo_ppm_GMD,Mo_ppm_LDD,Mo_ppm_UDD,Na_pct,Na_pct_GMD,Na_pct_LDD,Na_pct_UDD,Ni_ppm,Ni_ppm_GMD,Ni_ppm_LDD,Ni_ppm_UDD,P_pct,P_pct_GMD,P_pct_LDD,P_pct_UDD,Pb_ppm,Pb_ppm_GMD,Pb_ppm_LDD,Pb_ppm_UDD,S_pct,S_pct_GMD,S_pct_LDD,S_pct_UDD,Sb_ppm,Sb_ppm_GMD,Sb_ppm_LDD,Sb_ppm_UDD,Sc_ppm,Sc_ppm_GMD,Sc_ppm_LDD,Sc_ppm_UDD,Sn_ppm,Sn_ppm_GMD,Sn_ppm_LDD,Sn_ppm_UDD,Sr_ppm,Sr_ppm_GMD,Sr_ppm_LDD,Sr_ppm_UDD,Ti_pct,Ti_pct_GMD,Ti_pct_LDD,Ti_pct_UDD,V_ppm,V_ppm_GMD,V_ppm_LDD,V_ppm_UDD,W_ppm,W_ppm_GMD,W_ppm_LDD,W_ppm_UDD,Y_ppm,Y_ppm_GMD,Y_ppm_LDD,Y_ppm_UDD,Zn_ppm,Zn_ppm_GMD,Zn_ppm_LDD,Zn_ppm_UDD,Zr_ppm,Zr_ppm_GMD,Zr_ppm_LDD,Zr_ppm_UDD,Ag_ppm_AAS42S,Ag_ppm_AAS42S_GMD,Ag_ppm_AAS42S_LDD,Ag_ppm_AAS42S_UDD,Cu_pct,Cu_pct_GMD,Cu_pct_LDD,Cu_pct_UDD,SampleID_orig,Wtkg_KG[WGH10],Wtcru_dry_kg_KG[CRU24],Tot. Weight_G[CRU-QA/QC],Pass 2mm_%[CRU-QA/QC],Rmnd 2mm_%[CRU-QA/QC],WT. - Frac Entire_G[CRU-QA/QC],WT. + Frac Entire_G[CRU-QA/QC],Tot. Weight_G[PUL-QA/QC],Pass 75um_%[PUL-QA/QC],Rmnd 75um_%[PUL-QA/QC],WT. - Frac Entire_G[PUL-QA/QC],WT. + Frac Entire_G[PUL-QA/QC],Ag_ppm[ICP40B|LDL:2|UDL:10],Al_pct[ICP40B|LDL:0.01|UDL:15],As_ppm[ICP40B|LDL:3|UDL:10000],Ba_ppm[ICP40B|LDL:1|UDL:10000],Be_ppm[ICP40B|LDL:0.5|UDL:2500],Bi_ppm[ICP40B|LDL:5|UDL:10000],Ca_pct[ICP40B|LDL:0.01|UDL:15],Cd_ppm[ICP40B|LDL:1|UDL:10000],Co_ppm[ICP40B|LDL:1|UDL:10000],Cr_ppm[ICP40B|LDL:1|UDL:10000],Cu_ppm[ICP40B|LDL:0.5|UDL:10000],Fe_pct[ICP40B|LDL:0.01|UDL:15],K_pct[ICP40B|LDL:0.01|UDL:15],La_ppm[ICP40B|LDL:0.5|UDL:10000],Li_ppm[ICP40B|LDL:1|UDL:10000],Mg_pct[ICP40B|LDL:0.01|UDL:15],Mn_ppm[ICP40B|LDL:2|UDL:10000],Mo_ppm[ICP40B|LDL:1|UDL:10000],Na_pct[ICP40B|LDL:0.01|UDL:15],Ni_ppm[ICP40B|LDL:1|UDL:10000],P_pct[ICP40B|LDL:0.01|UDL:15],Pb_ppm[ICP40B|LDL:2|UDL:10000],S_pct[ICP40B|LDL:0.01|UDL:5],Sb_ppm[ICP40B|LDL:5|UDL:10000],Sc_ppm[ICP40B|LDL:0.5|UDL:10000],Sn_ppm[ICP40B|LDL:10|UDL:10000],Sr_ppm[ICP40B|LDL:0.5|UDL:5000],Ti_pct[ICP40B|LDL:0.01|UDL:15],V_ppm[ICP40B|LDL:2|UDL:10000],W_ppm[ICP40B|LDL:10|UDL:10000],Y_ppm[ICP40B|LDL:0.5|UDL:10000],Zn_ppm[ICP40B|LDL:1|UDL:10000],Zr_ppm[ICP40B|LDL:0.5|UDL:10000],Ag_ppm[AAS42S|LDL:5|UDL:500],Cu_pct[AAS42S|LDL:0.001|UDL:50]
Tannenberg,TR2503146,23-Dec-25,06-Feb-26,,PAL00481,Core,Drill Core,Drillhole,TR2503146     150             376,23-Dec-25,06-Feb-26,TR2503146,TR2503146     150             376,,0.59,0.59,0.59,,,,,,,,,,,<2,ICP40B,2,10,3.02,ICP40B,0.01,15,7,ICP40B,3,10000,271,ICP40B,1,10000,0.9,ICP40B,0.5,2500,<5,ICP40B,5,10000,6.00,ICP40B,0.01,15,<1,ICP40B,1,10000,7,ICP40B,1,10000,16,ICP40B,1,10000,437,ICP40B,0.5,10000,1.00,ICP40B,0.01,15,1.39,ICP40B,0.01,15,12.6,ICP40B,0.5,10000,25,ICP40B,1,10000,1.39,ICP40B,0.01,15,1232,ICP40B,2,10000,1,ICP40B,1,10000,0.60,ICP40B,0.01,15,11,ICP40B,1,10000,0.02,ICP40B,0.01,15,33,ICP40B,2,10000,1.76,ICP40B,0.01,5,<5,ICP40B,5,10000,1.5,ICP40B,0.5,10000,<10,ICP40B,10,10000,359,ICP40B,0.5,5000,0.05,ICP40B,0.01,15,18,ICP40B,2,10000,<10,ICP40B,10,10000,7.6,ICP40B,0.5,10000,23,ICP40B,1,10000,25.7,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,PAL00481,0.59,0.59,-,-,-,-,-,-,-,-,-,-,<2,3.02,7,271,0.9,<5,6.00,<1,7,16,437,1.00,1.39,12.6,25,1.39,1232,1,0.60,11,0.02,33,1.76,<5,1.5,<10,359,0.05,18,<10,7.6,23,25.7,-,-
Tannenberg,TR2503146,23-Dec-25,06-Feb-26,,PAL00482,Core,Drill Core,Drillhole,TR2503146     150             376,23-Dec-25,06-Feb-26,TR2503146,TR2503146     150             376,,1.13,1.13,1.13,,,,,,,,,,,<2,ICP40B,2,10,0.49,ICP40B,0.01,15,<3,ICP40B,3,10000,19,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,<1,ICP40B,1,10000,4,ICP40B,1,10000,2.5,ICP40B,0.5,10000,0.45,ICP40B,0.01,15,0.14,ICP40B,0.01,15,4.0,ICP40B,0.5,10000,1,ICP40B,1,10000,10.6,ICP40B,0.01,15,604,ICP40B,2,10000,1,ICP40B,1,10000,0.03,ICP40B,0.01,15,4,ICP40B,1,10000,<0.01,ICP40B,0.01,15,12,ICP40B,2,10000,0.03,ICP40B,0.01,5,<5,ICP40B,5,10000,<0.5,ICP40B,0.5,10000,<10,ICP40B,10,10000,34.7,ICP40B,0.5,5000,<0.01,ICP40B,0.01,15,<2,ICP40B,2,10000,<10,ICP40B,10,10000,3.1,ICP40B,0.5,10000,36,ICP40B,1,10000,9.6,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,PAL00482,1.13,1.13,-,-,-,-,-,-,-,-,-,-,<2,0.49,<3,19,<0.5,<5,>15,<1,<1,4,2.5,0.45,0.14,4.0,1,10.6,604,1,0.03,4,<0.01,12,0.03,<5,<0.5,<10,34.7,<0.01,<2,<10,3.1,36,9.6,-,-
Tannenberg,TR2503146,23-Dec-25,06-Feb-26,,PAL00483,Core,Drill Core,Drillhole,TR2503146     150             376,23-Dec-25,06-Feb-26,TR2503146,TR2503146     150             376,,0.49,0.49,0.49,,,,,,,,,,,<2,ICP40B,2,10,2.40,ICP40B,0.01,15,15,ICP40B,3,10000,192,ICP40B,1,10000,0.7,ICP40B,0.5,2500,<5,ICP40B,5,10000,6.05,ICP40B,0.01,15,<1,ICP40B,1,10000,8,ICP40B,1,10000,14,ICP40B,1,10000,1057,ICP40B,0.5,10000,1.20,ICP40B,0.01,15,0.94,ICP40B,0.01,15,10.8,ICP40B,0.5,10000,26,ICP40B,1,10000,0.81,ICP40B,0.01,15,1147,ICP40B,2,10000,2,ICP40B,1,10000,0.57,ICP40B,0.01,15,11,ICP40B,1,10000,0.02,ICP40B,0.01,15,29,ICP40B,2,10000,2.16,ICP40B,0.01,5,<5,ICP40B,5,10000,1.3,ICP40B,0.5,10000,<10,ICP40B,10,10000,416,ICP40B,0.5,5000,0.04,ICP40B,0.01,15,17,ICP40B,2,10000,<10,ICP40B,10,10000,7.0,ICP40B,0.5,10000,29,ICP40B,1,10000,20.9,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,PAL00483,0.49,0.49,-,-,-,-,-,-,-,-,-,-,<2,2.40,15,192,0.7,<5,6.05,<1,8,14,1057,1.20,0.94,10.8,26,0.81,1147,2,0.57,11,0.02,29,2.16,<5,1.3,<10,416,0.04,17,<10,7.0,29,20.9,-,-
Tannenberg,TR2503146,23-Dec-25,06-Feb-26,,PAL00484,Core,Drill Core,Drillhole,TR2503146     150             376,23-Dec-25,06-Feb-26,TR2503146,TR2503146     150             376,,0.55,0.55,0.55,,,,,,,,,,,4,ICP40B,2,10,2.33,ICP40B,0.01,15,18,ICP40B,3,10000,250,ICP40B,1,10000,0.6,ICP40B,0.5,2500,<5,ICP40B,5,10000,7.87,ICP40B,0.01,15,<1,ICP40B,1,10000,8,ICP40B,1,10000,14,ICP40B,1,10000,2579,ICP40B,0.5,10000,0.93,ICP40B,0.01,15,1.03,ICP40B,0.01,15,8.8,ICP40B,0.5,10000,19,ICP40B,1,10000,1.01,ICP40B,0.01,15,1099,ICP40B,2,10000,2,ICP40B,1,10000,0.61,ICP40B,0.01,15,11,ICP40B,1,10000,0.02,ICP40B,0.01,15,15,ICP40B,2,10000,3.09,ICP40B,0.01,5,<5,ICP40B,5,10000,1.3,ICP40B,0.5,10000,<10,ICP40B,10,10000,390,ICP40B,0.5,5000,0.05,ICP40B,0.01,15,14,ICP40B,2,10000,<10,ICP40B,10,10000,6.6,ICP40B,0.5,10000,21,ICP40B,1,10000,21.8,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,PAL00484,0.55,0.55,-,-,-,-,-,-,-,-,-,-,4,2.33,18,250,0.6,<5,7.87,<1,8,14,2579,0.93,1.03,8.8,19,1.01,1099,2,0.61,11,0.02,15,3.09,<5,1.3,<10,390,0.05,14,<10,6.6,21,21.8,-,-
Tannenberg,TR2503146,23-Dec-25,06-Feb-26,,*DUP-PAL00484,Core,Drill Core,Drillhole,TR2503146     150             376,23-Dec-25,06-Feb-26,TR2503146,TR2503146     150             376,,0.00,0.00,0.00,,,,,,,,,,,4,ICP40B,2,10,2.43,ICP40B,0.01,15,15,ICP40B,3,10000,258,ICP40B,1,10000,0.6,ICP40B,0.5,2500,<5,ICP40B,5,10000,8.32,ICP40B,0.01,15,<1,ICP40B,1,10000,7,ICP40B,1,10000,13,ICP40B,1,10000,2713,ICP40B,0.5,10000,0.94,ICP40B,0.01,15,1.08,ICP40B,0.01,15,9.4,ICP40B,0.5,10000,21,ICP40B,1,10000,1.00,ICP40B,0.01,15,1137,ICP40B,2,10000,1,ICP40B,1,10000,0.63,ICP40B,0.01,15,10,ICP40B,1,10000,0.02,ICP40B,0.01,15,13,ICP40B,2,10000,3.09,ICP40B,0.01,5,<5,ICP40B,5,10000,1.4,ICP40B,0.5,10000,<10,ICP40B,10,10000,402,ICP40B,0.5,5000,0.05,ICP40B,0.01,15,14,ICP40B,2,10000,<10,ICP40B,10,10000,6.9,ICP40B,0.5,10000,21,ICP40B,1,10000,21.9,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,*DUP-PAL00484,0.00,0.00,-,-,-,-,-,-,-,-,-,-,4,2.43,15,258,0.6,<5,8.32,<1,7,13,2713,0.94,1.08,9.4,21,1.00,1137,1,0.63,10,0.02,13,3.09,<5,1.4,<10,402,0.05,14,<10,6.9,21,21.9,-,-
Tannenberg,TR2503146,23-Dec-25,06-Feb-26,,PAL00485,Core,Drill Core,Drillhole,TR2503146     150             376,23-Dec-25,06-Feb-26,TR2503146,TR2503146     150             376,,0.62,0.62,0.62,,,,,,,,,,,<2,ICP40B,2,10,3.22,ICP40B,0.01,15,18,ICP40B,3,10000,846,ICP40B,1,10000,0.6,ICP40B,0.5,2500,<5,ICP40B,5,10000,8.28,ICP40B,0.01,15,<1,ICP40B,1,10000,9,ICP40B,1,10000,16,ICP40B,1,10000,1455,ICP40B,0.5,10000,1.05,ICP40B,0.01,15,1.17,ICP40B,0.01,15,9.8,ICP40B,0.5,10000,24,ICP40B,1,10000,2.68,ICP40B,0.01,15,1151,ICP40B,2,10000,<1,ICP40B,1,10000,1.00,ICP40B,0.01,15,15,ICP40B,1,10000,0.03,ICP40B,0.01,15,9,ICP40B,2,10000,1.98,ICP40B,0.01,5,<5,ICP40B,5,10000,2.6,ICP40B,0.5,10000,<10,ICP40B,10,10000,582,ICP40B,0.5,5000,0.10,ICP40B,0.01,15,27,ICP40B,2,10000,<10,ICP40B,10,10000,6.1,ICP40B,0.5,10000,21,ICP40B,1,10000,26.5,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,PAL00485,0.62,0.62,-,-,-,-,-,-,-,-,-,-,<2,3.22,18,846,0.6,<5,8.28,<1,9,16,1455,1.05,1.17,9.8,24,2.68,1151,<1,1.00,15,0.03,9,1.98,<5,2.6,<10,582,0.10,27,<10,6.1,21,26.5,-,-
Tannenberg,TR2503146,23-Dec-25,06-Feb-26,,PAL00486,Core,Drill Core,Drillhole,TR2503146     150             376,23-Dec-25,06-Feb-26,TR2503146,TR2503146     150             376,,1.69,1.69,1.69,,,,,,,,,,,<2,ICP40B,2,10,3.28,ICP40B,0.01,15,<3,ICP40B,3,10000,1072,ICP40B,1,10000,0.6,ICP40B,0.5,2500,<5,ICP40B,5,10000,9.21,ICP40B,0.01,15,<1,ICP40B,1,10000,4,ICP40B,1,10000,16,ICP40B,1,10000,8.4,ICP40B,0.5,10000,1.10,ICP40B,0.01,15,1.37,ICP40B,0.01,15,8.0,ICP40B,0.5,10000,21,ICP40B,1,10000,2.56,ICP40B,0.01,15,1342,ICP40B,2,10000,1,ICP40B,1,10000,1.00,ICP40B,0.01,15,13,ICP40B,1,10000,0.03,ICP40B,0.01,15,4,ICP40B,2,10000,2.47,ICP40B,0.01,5,<5,ICP40B,5,10000,2.0,ICP40B,0.5,10000,<10,ICP40B,10,10000,763,ICP40B,0.5,5000,0.07,ICP40B,0.01,15,19,ICP40B,2,10000,<10,ICP40B,10,10000,5.9,ICP40B,0.5,10000,13,ICP40B,1,10000,22.8,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,PAL00486,1.69,1.69,-,-,-,-,-,-,-,-,-,-,<2,3.28,<3,1072,0.6,<5,9.21,<1,4,16,8.4,1.10,1.37,8.0,21,2.56,1342,1,1.00,13,0.03,4,2.47,<5,2.0,<10,763,0.07,19,<10,5.9,13,22.8,-,-
Tannenberg,TR2503146,23-Dec-25,06-Feb-26,,PAL00487,Core,Drill Core,Drillhole,TR2503146     150             376,23-Dec-25,06-Feb-26,TR2503146,TR2503146     150             376,,1.76,1.76,1.76,500.0,76.80,23.20,384.0,116.0,20.0,85.00,15.00,17.0,3.0,<2,ICP40B,2,10,3.35,ICP40B,0.01,15,4,ICP40B,3,10000,1063,ICP40B,1,10000,0.7,ICP40B,0.5,2500,<5,ICP40B,5,10000,8.28,ICP40B,0.01,15,<1,ICP40B,1,10000,4,ICP40B,1,10000,18,ICP40B,1,10000,3.5,ICP40B,0.5,10000,1.18,ICP40B,0.01,15,1.44,ICP40B,0.01,15,9.7,ICP40B,0.5,10000,22,ICP40B,1,10000,2.37,ICP40B,0.01,15,1326,ICP40B,2,10000,<1,ICP40B,1,10000,0.91,ICP40B,0.01,15,13,ICP40B,1,10000,0.03,ICP40B,0.01,15,7,ICP40B,2,10000,2.29,ICP40B,0.01,5,<5,ICP40B,5,10000,2.4,ICP40B,0.5,10000,<10,ICP40B,10,10000,757,ICP40B,0.5,5000,0.09,ICP40B,0.01,15,21,ICP40B,2,10000,<10,ICP40B,10,10000,6.7,ICP40B,0.5,10000,14,ICP40B,1,10000,31.8,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,PAL00487,1.76,1.76,500.0,76.80,23.20,384.0,116.0,20.0,85.00,15.00,17.0,3.0,<2,3.35,4,1063,0.7,<5,8.28,<1,4,18,3.5,1.18,1.44,9.7,22,2.37,1326,<1,0.91,13,0.03,7,2.29,<5,2.4,<10,757,0.09,21,<10,6.7,14,31.8,-,-
Tannenberg,TR2503146,23-Dec-25,06-Feb-26,,PAL00488,Core,Drill Core,Drillhole,TR2503146     150             376,23-Dec-25,06-Feb-26,TR2503146,TR2503146     150             376,,1.01,1.01,1.01,,,,,,,,,,,<2,ICP40B,2,10,3.64,ICP40B,0.01,15,4,ICP40B,3,10000,848,ICP40B,1,10000,0.8,ICP40B,0.5,2500,<5,ICP40B,5,10000,7.34,ICP40B,0.01,15,<1,ICP40B,1,10000,6,ICP40B,1,10000,26,ICP40B,1,10000,2.0,ICP40B,0.5,10000,1.48,ICP40B,0.01,15,1.48,ICP40B,0.01,15,12.1,ICP40B,0.5,10000,27,ICP40B,1,10000,2.23,ICP40B,0.01,15,1125,ICP40B,2,10000,2,ICP40B,1,10000,0.91,ICP40B,0.01,15,18,ICP40B,1,10000,0.03,ICP40B,0.01,15,16,ICP40B,2,10000,1.94,ICP40B,0.01,5,<5,ICP40B,5,10000,3.2,ICP40B,0.5,10000,<10,ICP40B,10,10000,585,ICP40B,0.5,5000,0.10,ICP40B,0.01,15,32,ICP40B,2,10000,<10,ICP40B,10,10000,7.2,ICP40B,0.5,10000,19,ICP40B,1,10000,36.9,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,PAL00488,1.01,1.01,-,-,-,-,-,-,-,-,-,-,<2,3.64,4,848,0.8,<5,7.34,<1,6,26,2.0,1.48,1.48,12.1,27,2.23,1125,2,0.91,18,0.03,16,1.94,<5,3.2,<10,585,0.10,32,<10,7.2,19,36.9,-,-
Tannenberg,TR2503146,23-Dec-25,06-Feb-26,,PAL00489,Core,Drill Core,Drillhole,TR2503146     150             376,23-Dec-25,06-Feb-26,TR2503146,TR2503146     150             376,,1.86,1.86,1.86,,,,,,,,,,,<2,ICP40B,2,10,3.74,ICP40B,0.01,15,8,ICP40B,3,10000,414,ICP40B,1,10000,0.9,ICP40B,0.5,2500,<5,ICP40B,5,10000,6.71,ICP40B,0.01,15,<1,ICP40B,1,10000,7,ICP40B,1,10000,23,ICP40B,1,10000,11.7,ICP40B,0.5,10000,1.69,ICP40B,0.01,15,1.49,ICP40B,0.01,15,12.7,ICP40B,0.5,10000,28,ICP40B,1,10000,2.13,ICP40B,0.01,15,1445,ICP40B,2,10000,2,ICP40B,1,10000,0.93,ICP40B,0.01,15,19,ICP40B,1,10000,0.04,ICP40B,0.01,15,14,ICP40B,2,10000,1.57,ICP40B,0.01,5,<5,ICP40B,5,10000,3.6,ICP40B,0.5,10000,<10,ICP40B,10,10000,396,ICP40B,0.5,5000,0.11,ICP40B,0.01,15,35,ICP40B,2,10000,<10,ICP40B,10,10000,7.8,ICP40B,0.5,10000,22,ICP40B,1,10000,43.4,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,PAL00489,1.86,1.86,-,-,-,-,-,-,-,-,-,-,<2,3.74,8,414,0.9,<5,6.71,<1,7,23,11.7,1.69,1.49,12.7,28,2.13,1445,2,0.93,19,0.04,14,1.57,<5,3.6,<10,396,0.11,35,<10,7.8,22,43.4,-,-
