PROJECTCOD,CertificateNo,Received,Reported,HOLEID,SAMPLEID,SAMPLETYPE,SapSubType,Point_Type,Dsptch_L_D,SmpDspDate,SmpRetDate,Lab_L_D,Labjobno,AnalysisLD,SampWt_g_D,Wtkg,Wtcru_dry_kg,Tot_Weight_CRU,Pass_2mm_pct,Rmnd_2mm_pct,WT_MinusFrac_CRU_g,WT_PlusFrac_CRU_g,Tot_Weight_PUL_g,Pass_75um_pct,Rmnd_75um_pct,WT_MinusFrac_PUL_g,WT_PlusFrac_PUL_g,Ag_ppm,Ag_ppm_GMD,Ag_ppm_LDD,Ag_ppm_UDD,Al_pct,Al_pct_GMD,Al_pct_LDD,Al_pct_UDD,As_ppm,As_ppm_GMD,As_ppm_LDD,As_ppm_UDD,Ba_ppm,Ba_ppm_GMD,Ba_ppm_LDD,Ba_ppm_UDD,Be_ppm,Be_ppm_GMD,Be_ppm_LDD,Be_ppm_UDD,Bi_ppm,Bi_ppm_GMD,Bi_ppm_LDD,Bi_ppm_UDD,Ca_pct,Ca_pct_GMD,Ca_pct_LDD,Ca_pct_UDD,Cd_ppm,Cd_ppm_GMD,Cd_ppm_LDD,Cd_ppm_UDD,Co_ppm,Co_ppm_GMD,Co_ppm_LDD,Co_ppm_UDD,Cr_ppm,Cr_ppm_GMD,Cr_ppm_LDD,Cr_ppm_UDD,Cu_ppm,Cu_ppm_GMD,Cu_ppm_LDD,Cu_ppm_UDD,Fe_pct,Fe_pct_GMD,Fe_pct_LDD,Fe_pct_UDD,K_pct,K_pct_GMD,K_pct_LDD,K_pct_UDD,La_ppm,La_ppm_GMD,La_ppm_LDD,La_ppm_UDD,Li_ppm,Li_ppm_GMD,Li_ppm_LDD,Li_ppm_UDD,Mg_pct,Mg_pct_GMD,Mg_pct_LDD,Mg_pct_UDD,Mn_ppm,Mn_ppm_GMD,Mn_ppm_LDD,Mn_ppm_UDD,Mo_ppm,Mo_ppm_GMD,Mo_ppm_LDD,Mo_ppm_UDD,Na_pct,Na_pct_GMD,Na_pct_LDD,Na_pct_UDD,Ni_ppm,Ni_ppm_GMD,Ni_ppm_LDD,Ni_ppm_UDD,P_pct,P_pct_GMD,P_pct_LDD,P_pct_UDD,Pb_ppm,Pb_ppm_GMD,Pb_ppm_LDD,Pb_ppm_UDD,S_pct,S_pct_GMD,S_pct_LDD,S_pct_UDD,Sb_ppm,Sb_ppm_GMD,Sb_ppm_LDD,Sb_ppm_UDD,Sc_ppm,Sc_ppm_GMD,Sc_ppm_LDD,Sc_ppm_UDD,Sn_ppm,Sn_ppm_GMD,Sn_ppm_LDD,Sn_ppm_UDD,Sr_ppm,Sr_ppm_GMD,Sr_ppm_LDD,Sr_ppm_UDD,Ti_pct,Ti_pct_GMD,Ti_pct_LDD,Ti_pct_UDD,V_ppm,V_ppm_GMD,V_ppm_LDD,V_ppm_UDD,W_ppm,W_ppm_GMD,W_ppm_LDD,W_ppm_UDD,Y_ppm,Y_ppm_GMD,Y_ppm_LDD,Y_ppm_UDD,Zn_ppm,Zn_ppm_GMD,Zn_ppm_LDD,Zn_ppm_UDD,Zr_ppm,Zr_ppm_GMD,Zr_ppm_LDD,Zr_ppm_UDD,Ag_ppm_AAS42S,Ag_ppm_AAS42S_GMD,Ag_ppm_AAS42S_LDD,Ag_ppm_AAS42S_UDD,Cu_pct,Cu_pct_GMD,Cu_pct_LDD,Cu_pct_UDD,SampleID_orig,Wtkg_KG[WGH10],Wtcru_dry_kg_KG[CRU24],Tot. Weight_G[CRU-QA/QC],Pass 2mm_%[CRU-QA/QC],Rmnd 2mm_%[CRU-QA/QC],WT. - Frac Entire_G[CRU-QA/QC],WT. + Frac Entire_G[CRU-QA/QC],Tot. Weight_G[PUL-QA/QC],Pass 75um_%[PUL-QA/QC],Rmnd 75um_%[PUL-QA/QC],WT. - Frac Entire_G[PUL-QA/QC],WT. + Frac Entire_G[PUL-QA/QC],Ag_ppm[ICP40B|LDL:2|UDL:10],Al_pct[ICP40B|LDL:0.01|UDL:15],As_ppm[ICP40B|LDL:3|UDL:10000],Ba_ppm[ICP40B|LDL:1|UDL:10000],Be_ppm[ICP40B|LDL:0.5|UDL:2500],Bi_ppm[ICP40B|LDL:5|UDL:10000],Ca_pct[ICP40B|LDL:0.01|UDL:15],Cd_ppm[ICP40B|LDL:1|UDL:10000],Co_ppm[ICP40B|LDL:1|UDL:10000],Cr_ppm[ICP40B|LDL:1|UDL:10000],Cu_ppm[ICP40B|LDL:0.5|UDL:10000],Fe_pct[ICP40B|LDL:0.01|UDL:15],K_pct[ICP40B|LDL:0.01|UDL:15],La_ppm[ICP40B|LDL:0.5|UDL:10000],Li_ppm[ICP40B|LDL:1|UDL:10000],Mg_pct[ICP40B|LDL:0.01|UDL:15],Mn_ppm[ICP40B|LDL:2|UDL:10000],Mo_ppm[ICP40B|LDL:1|UDL:10000],Na_pct[ICP40B|LDL:0.01|UDL:15],Ni_ppm[ICP40B|LDL:1|UDL:10000],P_pct[ICP40B|LDL:0.01|UDL:15],Pb_ppm[ICP40B|LDL:2|UDL:10000],S_pct[ICP40B|LDL:0.01|UDL:5],Sb_ppm[ICP40B|LDL:5|UDL:10000],Sc_ppm[ICP40B|LDL:0.5|UDL:10000],Sn_ppm[ICP40B|LDL:10|UDL:10000],Sr_ppm[ICP40B|LDL:0.5|UDL:5000],Ti_pct[ICP40B|LDL:0.01|UDL:15],V_ppm[ICP40B|LDL:2|UDL:10000],W_ppm[ICP40B|LDL:10|UDL:10000],Y_ppm[ICP40B|LDL:0.5|UDL:10000],Zn_ppm[ICP40B|LDL:1|UDL:10000],Zr_ppm[ICP40B|LDL:0.5|UDL:10000],Ag_ppm[AAS42S|LDL:5|UDL:500],Cu_pct[AAS42S|LDL:0.001|UDL:50]
Tannenberg,TR2503143,19-Dec-25,06-Feb-26,,PAL00121,Core,Drill Core,Drillhole,TR2503143     152             376,19-Dec-25,06-Feb-26,TR2503143,TR2503143     152             376,,2.03,2.03,2.03,,,,,,,,,,,<2,ICP40B,2,10,0.46,ICP40B,0.01,15,<3,ICP40B,3,10000,18,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,5,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,<1,ICP40B,1,10000,1,ICP40B,1,10000,2.4,ICP40B,0.5,10000,0.47,ICP40B,0.01,15,0.12,ICP40B,0.01,15,2.8,ICP40B,0.5,10000,3,ICP40B,1,10000,11.1,ICP40B,0.01,15,639,ICP40B,2,10000,<1,ICP40B,1,10000,0.02,ICP40B,0.01,15,<1,ICP40B,1,10000,<0.01,ICP40B,0.01,15,6,ICP40B,2,10000,0.03,ICP40B,0.01,5,<5,ICP40B,5,10000,<0.5,ICP40B,0.5,10000,<10,ICP40B,10,10000,30.6,ICP40B,0.5,5000,<0.01,ICP40B,0.01,15,<2,ICP40B,2,10000,<10,ICP40B,10,10000,2.8,ICP40B,0.5,10000,30,ICP40B,1,10000,9.1,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,PAL00121,2.03,2.03,-,-,-,-,-,-,-,-,-,-,<2,0.46,<3,18,<0.5,5,>15,<1,<1,1,2.4,0.47,0.12,2.8,3,11.1,639,<1,0.02,<1,<0.01,6,0.03,<5,<0.5,<10,30.6,<0.01,<2,<10,2.8,30,9.1,-,-
Tannenberg,TR2503143,19-Dec-25,06-Feb-26,,PAL00122,Core,Drill Core,Drillhole,TR2503143     152             376,19-Dec-25,06-Feb-26,TR2503143,TR2503143     152             376,,0.63,0.63,0.63,,,,,,,,,,,<2,ICP40B,2,10,0.85,ICP40B,0.01,15,31,ICP40B,3,10000,222,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,3,ICP40B,1,10000,6,ICP40B,1,10000,10.6,ICP40B,0.5,10000,0.66,ICP40B,0.01,15,0.32,ICP40B,0.01,15,5.3,ICP40B,0.5,10000,14,ICP40B,1,10000,5.56,ICP40B,0.01,15,454,ICP40B,2,10000,4,ICP40B,1,10000,0.03,ICP40B,0.01,15,4,ICP40B,1,10000,0.01,ICP40B,0.01,15,32,ICP40B,2,10000,0.13,ICP40B,0.01,5,<5,ICP40B,5,10000,1.0,ICP40B,0.5,10000,<10,ICP40B,10,10000,174,ICP40B,0.5,5000,0.02,ICP40B,0.01,15,14,ICP40B,2,10000,<10,ICP40B,10,10000,3.5,ICP40B,0.5,10000,23,ICP40B,1,10000,7.4,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,PAL00122,0.63,0.63,-,-,-,-,-,-,-,-,-,-,<2,0.85,31,222,<0.5,<5,>15,<1,3,6,10.6,0.66,0.32,5.3,14,5.56,454,4,0.03,4,0.01,32,0.13,<5,1.0,<10,174,0.02,14,<10,3.5,23,7.4,-,-
Tannenberg,TR2503143,19-Dec-25,06-Feb-26,,PAL00123,Core,Drill Core,Drillhole,TR2503143     152             376,19-Dec-25,06-Feb-26,TR2503143,TR2503143     152             376,,2.21,2.21,2.21,,,,,,,,,,,<2,ICP40B,2,10,10.3,ICP40B,0.01,15,64,ICP40B,3,10000,371,ICP40B,1,10000,3.6,ICP40B,0.5,2500,12,ICP40B,5,10000,3.07,ICP40B,0.01,15,<1,ICP40B,1,10000,17,ICP40B,1,10000,70,ICP40B,1,10000,36.0,ICP40B,0.5,10000,4.25,ICP40B,0.01,15,4.94,ICP40B,0.01,15,30.5,ICP40B,0.5,10000,172,ICP40B,1,10000,1.77,ICP40B,0.01,15,290,ICP40B,2,10000,1,ICP40B,1,10000,0.17,ICP40B,0.01,15,40,ICP40B,1,10000,0.09,ICP40B,0.01,15,28,ICP40B,2,10000,0.84,ICP40B,0.01,5,5,ICP40B,5,10000,15.1,ICP40B,0.5,10000,<10,ICP40B,10,10000,501,ICP40B,0.5,5000,0.31,ICP40B,0.01,15,99,ICP40B,2,10000,<10,ICP40B,10,10000,15.8,ICP40B,0.5,10000,74,ICP40B,1,10000,84.3,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,PAL00123,2.21,2.21,-,-,-,-,-,-,-,-,-,-,<2,10.3,64,371,3.6,12,3.07,<1,17,70,36.0,4.25,4.94,30.5,172,1.77,290,1,0.17,40,0.09,28,0.84,5,15.1,<10,501,0.31,99,<10,15.8,74,84.3,-,-
Tannenberg,TR2503143,19-Dec-25,06-Feb-26,,PAL00124,Core,Drill Core,Drillhole,TR2503143     152             376,19-Dec-25,06-Feb-26,TR2503143,TR2503143     152             376,,2.52,2.52,2.52,,,,,,,,,,,<2,ICP40B,2,10,0.71,ICP40B,0.01,15,30,ICP40B,3,10000,44,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,10,ICP40B,1,10000,5,ICP40B,1,10000,7.8,ICP40B,0.5,10000,0.56,ICP40B,0.01,15,0.32,ICP40B,0.01,15,3.9,ICP40B,0.5,10000,10,ICP40B,1,10000,0.76,ICP40B,0.01,15,153,ICP40B,2,10000,2,ICP40B,1,10000,0.03,ICP40B,0.01,15,4,ICP40B,1,10000,<0.01,ICP40B,0.01,15,8,ICP40B,2,10000,>5,ICP40B,0.01,5,<5,ICP40B,5,10000,0.8,ICP40B,0.5,10000,<10,ICP40B,10,10000,1300,ICP40B,0.5,5000,0.03,ICP40B,0.01,15,9,ICP40B,2,10000,<10,ICP40B,10,10000,3.7,ICP40B,0.5,10000,9,ICP40B,1,10000,8.4,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,PAL00124,2.52,2.52,-,-,-,-,-,-,-,-,-,-,<2,0.71,30,44,<0.5,<5,>15,<1,10,5,7.8,0.56,0.32,3.9,10,0.76,153,2,0.03,4,<0.01,8,>5,<5,0.8,<10,1300,0.03,9,<10,3.7,9,8.4,-,-
Tannenberg,TR2503143,19-Dec-25,06-Feb-26,,*DUP-PAL00124,Core,Drill Core,Drillhole,TR2503143     152             376,19-Dec-25,06-Feb-26,TR2503143,TR2503143     152             376,,0.00,0.00,0.00,,,,,,,,,,,<2,ICP40B,2,10,0.72,ICP40B,0.01,15,31,ICP40B,3,10000,48,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,7,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,10,ICP40B,1,10000,5,ICP40B,1,10000,7.7,ICP40B,0.5,10000,0.56,ICP40B,0.01,15,0.32,ICP40B,0.01,15,3.9,ICP40B,0.5,10000,11,ICP40B,1,10000,0.74,ICP40B,0.01,15,153,ICP40B,2,10000,3,ICP40B,1,10000,0.04,ICP40B,0.01,15,4,ICP40B,1,10000,<0.01,ICP40B,0.01,15,7,ICP40B,2,10000,>5,ICP40B,0.01,5,<5,ICP40B,5,10000,0.8,ICP40B,0.5,10000,<10,ICP40B,10,10000,1411,ICP40B,0.5,5000,0.02,ICP40B,0.01,15,8,ICP40B,2,10000,<10,ICP40B,10,10000,3.5,ICP40B,0.5,10000,7,ICP40B,1,10000,7.9,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,*DUP-PAL00124,0.00,0.00,-,-,-,-,-,-,-,-,-,-,<2,0.72,31,48,<0.5,7,>15,<1,10,5,7.7,0.56,0.32,3.9,11,0.74,153,3,0.04,4,<0.01,7,>5,<5,0.8,<10,1411,0.02,8,<10,3.5,7,7.9,-,-
Tannenberg,TR2503143,19-Dec-25,06-Feb-26,,PAL00125,Core,Drill Core,Drillhole,TR2503143     152             376,19-Dec-25,06-Feb-26,TR2503143,TR2503143     152             376,,2.85,2.85,2.85,,,,,,,,,,,<2,ICP40B,2,10,8.95,ICP40B,0.01,15,13,ICP40B,3,10000,329,ICP40B,1,10000,3.4,ICP40B,0.5,2500,15,ICP40B,5,10000,4.81,ICP40B,0.01,15,<1,ICP40B,1,10000,15,ICP40B,1,10000,57,ICP40B,1,10000,37.9,ICP40B,0.5,10000,4.11,ICP40B,0.01,15,4.15,ICP40B,0.01,15,29.2,ICP40B,0.5,10000,120,ICP40B,1,10000,2.69,ICP40B,0.01,15,324,ICP40B,2,10000,<1,ICP40B,1,10000,0.13,ICP40B,0.01,15,35,ICP40B,1,10000,0.07,ICP40B,0.01,15,8,ICP40B,2,10000,1.99,ICP40B,0.01,5,<5,ICP40B,5,10000,13.7,ICP40B,0.5,10000,<10,ICP40B,10,10000,212,ICP40B,0.5,5000,0.28,ICP40B,0.01,15,87,ICP40B,2,10000,<10,ICP40B,10,10000,18.1,ICP40B,0.5,10000,61,ICP40B,1,10000,70.7,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,PAL00125,2.85,2.85,-,-,-,-,-,-,-,-,-,-,<2,8.95,13,329,3.4,15,4.81,<1,15,57,37.9,4.11,4.15,29.2,120,2.69,324,<1,0.13,35,0.07,8,1.99,<5,13.7,<10,212,0.28,87,<10,18.1,61,70.7,-,-
Tannenberg,TR2503143,19-Dec-25,06-Feb-26,,PAL00126,Core,Drill Core,Drillhole,TR2503143     152             376,19-Dec-25,06-Feb-26,TR2503143,TR2503143     152             376,,2.00,2.00,2.00,500.0,81.40,18.60,407.0,93.0,20.0,89.00,11.00,17.8,2.2,<2,ICP40B,2,10,2.90,ICP40B,0.01,15,6,ICP40B,3,10000,121,ICP40B,1,10000,1.3,ICP40B,0.5,2500,6,ICP40B,5,10000,14.2,ICP40B,0.01,15,<1,ICP40B,1,10000,8,ICP40B,1,10000,23,ICP40B,1,10000,28.4,ICP40B,0.5,10000,2.32,ICP40B,0.01,15,1.43,ICP40B,0.01,15,12.6,ICP40B,0.5,10000,55,ICP40B,1,10000,2.99,ICP40B,0.01,15,431,ICP40B,2,10000,<1,ICP40B,1,10000,0.07,ICP40B,0.01,15,15,ICP40B,1,10000,0.04,ICP40B,0.01,15,6,ICP40B,2,10000,>5,ICP40B,0.01,5,<5,ICP40B,5,10000,4.8,ICP40B,0.5,10000,<10,ICP40B,10,10000,238,ICP40B,0.5,5000,0.11,ICP40B,0.01,15,31,ICP40B,2,10000,<10,ICP40B,10,10000,13.0,ICP40B,0.5,10000,27,ICP40B,1,10000,28.8,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,PAL00126,2.00,2.00,500.0,81.40,18.60,407.0,93.0,20.0,89.00,11.00,17.8,2.2,<2,2.90,6,121,1.3,6,14.2,<1,8,23,28.4,2.32,1.43,12.6,55,2.99,431,<1,0.07,15,0.04,6,>5,<5,4.8,<10,238,0.11,31,<10,13.0,27,28.8,-,-
Tannenberg,TR2503143,19-Dec-25,06-Feb-26,,PAL00127,Core,Drill Core,Drillhole,TR2503143     152             376,19-Dec-25,06-Feb-26,TR2503143,TR2503143     152             376,,2.20,2.20,2.20,,,,,,,,,,,<2,ICP40B,2,10,8.63,ICP40B,0.01,15,19,ICP40B,3,10000,299,ICP40B,1,10000,3.2,ICP40B,0.5,2500,16,ICP40B,5,10000,6.55,ICP40B,0.01,15,<1,ICP40B,1,10000,15,ICP40B,1,10000,43,ICP40B,1,10000,14.8,ICP40B,0.5,10000,3.73,ICP40B,0.01,15,3.94,ICP40B,0.01,15,29.1,ICP40B,0.5,10000,113,ICP40B,1,10000,2.09,ICP40B,0.01,15,197,ICP40B,2,10000,<1,ICP40B,1,10000,0.11,ICP40B,0.01,15,35,ICP40B,1,10000,0.08,ICP40B,0.01,15,12,ICP40B,2,10000,4.58,ICP40B,0.01,5,<5,ICP40B,5,10000,12.2,ICP40B,0.5,10000,<10,ICP40B,10,10000,172,ICP40B,0.5,5000,0.28,ICP40B,0.01,15,88,ICP40B,2,10000,<10,ICP40B,10,10000,14.7,ICP40B,0.5,10000,50,ICP40B,1,10000,74.9,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,PAL00127,2.20,2.20,-,-,-,-,-,-,-,-,-,-,<2,8.63,19,299,3.2,16,6.55,<1,15,43,14.8,3.73,3.94,29.1,113,2.09,197,<1,0.11,35,0.08,12,4.58,<5,12.2,<10,172,0.28,88,<10,14.7,50,74.9,-,-
Tannenberg,TR2503143,19-Dec-25,06-Feb-26,,PAL00128,Core,Drill Core,Drillhole,TR2503143     152             376,19-Dec-25,06-Feb-26,TR2503143,TR2503143     152             376,,2.11,2.11,2.11,,,,,,,,,,,<2,ICP40B,2,10,4.12,ICP40B,0.01,15,<3,ICP40B,3,10000,332,ICP40B,1,10000,1.6,ICP40B,0.5,2500,12,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,8,ICP40B,1,10000,29,ICP40B,1,10000,12.9,ICP40B,0.5,10000,2.46,ICP40B,0.01,15,1.71,ICP40B,0.01,15,17.4,ICP40B,0.5,10000,57,ICP40B,1,10000,2.87,ICP40B,0.01,15,271,ICP40B,2,10000,<1,ICP40B,1,10000,0.08,ICP40B,0.01,15,19,ICP40B,1,10000,0.04,ICP40B,0.01,15,11,ICP40B,2,10000,>5,ICP40B,0.01,5,<5,ICP40B,5,10000,6.1,ICP40B,0.5,10000,<10,ICP40B,10,10000,2728,ICP40B,0.5,5000,0.13,ICP40B,0.01,15,42,ICP40B,2,10000,<10,ICP40B,10,10000,10.9,ICP40B,0.5,10000,28,ICP40B,1,10000,42.0,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,PAL00128,2.11,2.11,-,-,-,-,-,-,-,-,-,-,<2,4.12,<3,332,1.6,12,>15,<1,8,29,12.9,2.46,1.71,17.4,57,2.87,271,<1,0.08,19,0.04,11,>5,<5,6.1,<10,2728,0.13,42,<10,10.9,28,42.0,-,-
Tannenberg,TR2503143,19-Dec-25,06-Feb-26,,PAL00129,Core,Drill Core,Drillhole,TR2503143     152             376,19-Dec-25,06-Feb-26,TR2503143,TR2503143     152             376,,1.58,1.58,1.58,,,,,,,,,,,<2,ICP40B,2,10,3.98,ICP40B,0.01,15,16,ICP40B,3,10000,215,ICP40B,1,10000,1.2,ICP40B,0.5,2500,<5,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,8,ICP40B,1,10000,27,ICP40B,1,10000,12.8,ICP40B,0.5,10000,1.56,ICP40B,0.01,15,1.24,ICP40B,0.01,15,16.7,ICP40B,0.5,10000,52,ICP40B,1,10000,2.02,ICP40B,0.01,15,95,ICP40B,2,10000,1,ICP40B,1,10000,0.08,ICP40B,0.01,15,21,ICP40B,1,10000,0.05,ICP40B,0.01,15,25,ICP40B,2,10000,>5,ICP40B,0.01,5,<5,ICP40B,5,10000,5.4,ICP40B,0.5,10000,<10,ICP40B,10,10000,2357,ICP40B,0.5,5000,0.12,ICP40B,0.01,15,41,ICP40B,2,10000,<10,ICP40B,10,10000,8.1,ICP40B,0.5,10000,21,ICP40B,1,10000,41.7,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,PAL00129,1.58,1.58,-,-,-,-,-,-,-,-,-,-,<2,3.98,16,215,1.2,<5,>15,<1,8,27,12.8,1.56,1.24,16.7,52,2.02,95,1,0.08,21,0.05,25,>5,<5,5.4,<10,2357,0.12,41,<10,8.1,21,41.7,-,-
