PROJECTCOD,CertificateNo,Received,Reported,HOLEID,SAMPLEID,SAMPLETYPE,SapSubType,Point_Type,Dsptch_L_D,SmpDspDate,SmpRetDate,Lab_L_D,Labjobno,AnalysisLD,SampWt_g_D,Wtkg,Wtcru_dry_kg,Tot_Weight_CRU,Pass_2mm_pct,Rmnd_2mm_pct,WT_MinusFrac_CRU_g,WT_PlusFrac_CRU_g,Tot_Weight_PUL_g,Pass_75um_pct,Rmnd_75um_pct,WT_MinusFrac_PUL_g,WT_PlusFrac_PUL_g,Ag_ppm,Ag_ppm_GMD,Ag_ppm_LDD,Ag_ppm_UDD,Al_pct,Al_pct_GMD,Al_pct_LDD,Al_pct_UDD,As_ppm,As_ppm_GMD,As_ppm_LDD,As_ppm_UDD,Ba_ppm,Ba_ppm_GMD,Ba_ppm_LDD,Ba_ppm_UDD,Be_ppm,Be_ppm_GMD,Be_ppm_LDD,Be_ppm_UDD,Bi_ppm,Bi_ppm_GMD,Bi_ppm_LDD,Bi_ppm_UDD,Ca_pct,Ca_pct_GMD,Ca_pct_LDD,Ca_pct_UDD,Cd_ppm,Cd_ppm_GMD,Cd_ppm_LDD,Cd_ppm_UDD,Co_ppm,Co_ppm_GMD,Co_ppm_LDD,Co_ppm_UDD,Cr_ppm,Cr_ppm_GMD,Cr_ppm_LDD,Cr_ppm_UDD,Cu_ppm,Cu_ppm_GMD,Cu_ppm_LDD,Cu_ppm_UDD,Fe_pct,Fe_pct_GMD,Fe_pct_LDD,Fe_pct_UDD,K_pct,K_pct_GMD,K_pct_LDD,K_pct_UDD,La_ppm,La_ppm_GMD,La_ppm_LDD,La_ppm_UDD,Li_ppm,Li_ppm_GMD,Li_ppm_LDD,Li_ppm_UDD,Mg_pct,Mg_pct_GMD,Mg_pct_LDD,Mg_pct_UDD,Mn_ppm,Mn_ppm_GMD,Mn_ppm_LDD,Mn_ppm_UDD,Mo_ppm,Mo_ppm_GMD,Mo_ppm_LDD,Mo_ppm_UDD,Na_pct,Na_pct_GMD,Na_pct_LDD,Na_pct_UDD,Ni_ppm,Ni_ppm_GMD,Ni_ppm_LDD,Ni_ppm_UDD,P_pct,P_pct_GMD,P_pct_LDD,P_pct_UDD,Pb_ppm,Pb_ppm_GMD,Pb_ppm_LDD,Pb_ppm_UDD,S_pct,S_pct_GMD,S_pct_LDD,S_pct_UDD,Sb_ppm,Sb_ppm_GMD,Sb_ppm_LDD,Sb_ppm_UDD,Sc_ppm,Sc_ppm_GMD,Sc_ppm_LDD,Sc_ppm_UDD,Sn_ppm,Sn_ppm_GMD,Sn_ppm_LDD,Sn_ppm_UDD,Sr_ppm,Sr_ppm_GMD,Sr_ppm_LDD,Sr_ppm_UDD,Ti_pct,Ti_pct_GMD,Ti_pct_LDD,Ti_pct_UDD,V_ppm,V_ppm_GMD,V_ppm_LDD,V_ppm_UDD,W_ppm,W_ppm_GMD,W_ppm_LDD,W_ppm_UDD,Y_ppm,Y_ppm_GMD,Y_ppm_LDD,Y_ppm_UDD,Zn_ppm,Zn_ppm_GMD,Zn_ppm_LDD,Zn_ppm_UDD,Zr_ppm,Zr_ppm_GMD,Zr_ppm_LDD,Zr_ppm_UDD,Ag_ppm_AAS42S,Ag_ppm_AAS42S_GMD,Ag_ppm_AAS42S_LDD,Ag_ppm_AAS42S_UDD,Cu_pct,Cu_pct_GMD,Cu_pct_LDD,Cu_pct_UDD,Zn_pct,Zn_pct_GMD,Zn_pct_LDD,Zn_pct_UDD,SampleID_orig,Wtkg_KG[WGH10],Wtcru_dry_kg_KG[CRU24],Tot. Weight_G[CRU-QA/QC],Pass 2mm_%[CRU-QA/QC],Rmnd 2mm_%[CRU-QA/QC],WT. - Frac Entire_G[CRU-QA/QC],WT. + Frac Entire_G[CRU-QA/QC],Tot. Weight_G[PUL-QA/QC],Pass 75um_%[PUL-QA/QC],Rmnd 75um_%[PUL-QA/QC],WT. - Frac Entire_G[PUL-QA/QC],WT. + Frac Entire_G[PUL-QA/QC],Ag_ppm[ICP40B|LDL:2|UDL:10],Al_pct[ICP40B|LDL:0.01|UDL:15],As_ppm[ICP40B|LDL:3|UDL:10000],Ba_ppm[ICP40B|LDL:1|UDL:10000],Be_ppm[ICP40B|LDL:0.5|UDL:2500],Bi_ppm[ICP40B|LDL:5|UDL:10000],Ca_pct[ICP40B|LDL:0.01|UDL:15],Cd_ppm[ICP40B|LDL:1|UDL:10000],Co_ppm[ICP40B|LDL:1|UDL:10000],Cr_ppm[ICP40B|LDL:1|UDL:10000],Cu_ppm[ICP40B|LDL:0.5|UDL:10000],Fe_pct[ICP40B|LDL:0.01|UDL:15],K_pct[ICP40B|LDL:0.01|UDL:15],La_ppm[ICP40B|LDL:0.5|UDL:10000],Li_ppm[ICP40B|LDL:1|UDL:10000],Mg_pct[ICP40B|LDL:0.01|UDL:15],Mn_ppm[ICP40B|LDL:2|UDL:10000],Mo_ppm[ICP40B|LDL:1|UDL:10000],Na_pct[ICP40B|LDL:0.01|UDL:15],Ni_ppm[ICP40B|LDL:1|UDL:10000],P_pct[ICP40B|LDL:0.01|UDL:15],Pb_ppm[ICP40B|LDL:2|UDL:10000],S_pct[ICP40B|LDL:0.01|UDL:5],Sb_ppm[ICP40B|LDL:5|UDL:10000],Sc_ppm[ICP40B|LDL:0.5|UDL:10000],Sn_ppm[ICP40B|LDL:10|UDL:10000],Sr_ppm[ICP40B|LDL:0.5|UDL:5000],Ti_pct[ICP40B|LDL:0.01|UDL:15],V_ppm[ICP40B|LDL:2|UDL:10000],W_ppm[ICP40B|LDL:10|UDL:10000],Y_ppm[ICP40B|LDL:0.5|UDL:10000],Zn_ppm[ICP40B|LDL:1|UDL:10000],Zr_ppm[ICP40B|LDL:0.5|UDL:10000],Ag_ppm[AAS42S|LDL:5|UDL:500],Cu_pct[AAS42S|LDL:0.001|UDL:50],Zn_pct[AAS42S|LDL:0.001|UDL:5]
Tannenberg,TR2503150,24-Dec-25,06-Feb-26,,PAL00970,Core,Drill Core,Drillhole,TR2503150     151             384,24-Dec-25,06-Feb-26,TR2503150,TR2503150     151             384,,0.80,0.80,0.80,,,,,,,,,,,<2,ICP40B,2,10,3.42,ICP40B,0.01,15,87,ICP40B,3,10000,170,ICP40B,1,10000,0.6,ICP40B,0.5,2500,<5,ICP40B,5,10000,0.79,ICP40B,0.01,15,<1,ICP40B,1,10000,29,ICP40B,1,10000,12,ICP40B,1,10000,668,ICP40B,0.5,10000,0.70,ICP40B,0.01,15,1.34,ICP40B,0.01,15,6.7,ICP40B,0.5,10000,160,ICP40B,1,10000,0.38,ICP40B,0.01,15,582,ICP40B,2,10000,<1,ICP40B,1,10000,0.73,ICP40B,0.01,15,13,ICP40B,1,10000,0.03,ICP40B,0.01,15,10,ICP40B,2,10000,0.25,ICP40B,0.01,5,<5,ICP40B,5,10000,1.5,ICP40B,0.5,10000,<10,ICP40B,10,10000,57.6,ICP40B,0.5,5000,0.05,ICP40B,0.01,15,9,ICP40B,2,10000,<10,ICP40B,10,10000,5.5,ICP40B,0.5,10000,20,ICP40B,1,10000,20.7,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.001,5,PAL00970,0.80,0.80,-,-,-,-,-,-,-,-,-,-,<2,3.42,87,170,0.6,<5,0.79,<1,29,12,668,0.70,1.34,6.7,160,0.38,582,<1,0.73,13,0.03,10,0.25,<5,1.5,<10,57.6,0.05,9,<10,5.5,20,20.7,-,-,-
Tannenberg,TR2503150,24-Dec-25,06-Feb-26,,PAL00971,Core,Drill Core,Drillhole,TR2503150     151             384,24-Dec-25,06-Feb-26,TR2503150,TR2503150     151             384,,0.82,0.82,0.82,,,,,,,,,,,<2,ICP40B,2,10,3.24,ICP40B,0.01,15,60,ICP40B,3,10000,155,ICP40B,1,10000,0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,0.64,ICP40B,0.01,15,<1,ICP40B,1,10000,30,ICP40B,1,10000,15,ICP40B,1,10000,801,ICP40B,0.5,10000,0.79,ICP40B,0.01,15,1.25,ICP40B,0.01,15,6.5,ICP40B,0.5,10000,145,ICP40B,1,10000,0.29,ICP40B,0.01,15,469,ICP40B,2,10000,1,ICP40B,1,10000,0.65,ICP40B,0.01,15,13,ICP40B,1,10000,0.02,ICP40B,0.01,15,8,ICP40B,2,10000,0.24,ICP40B,0.01,5,<5,ICP40B,5,10000,1.3,ICP40B,0.5,10000,<10,ICP40B,10,10000,61.1,ICP40B,0.5,5000,0.05,ICP40B,0.01,15,10,ICP40B,2,10000,<10,ICP40B,10,10000,4.9,ICP40B,0.5,10000,9,ICP40B,1,10000,20.3,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.001,5,PAL00971,0.82,0.82,-,-,-,-,-,-,-,-,-,-,<2,3.24,60,155,0.5,<5,0.64,<1,30,15,801,0.79,1.25,6.5,145,0.29,469,1,0.65,13,0.02,8,0.24,<5,1.3,<10,61.1,0.05,10,<10,4.9,9,20.3,-,-,-
Tannenberg,TR2503150,24-Dec-25,06-Feb-26,,PAL00972,Core,Drill Core,Drillhole,TR2503150     151             384,24-Dec-25,06-Feb-26,TR2503150,TR2503150     151             384,,0.85,0.85,0.85,,,,,,,,,,,<2,ICP40B,2,10,3.09,ICP40B,0.01,15,42,ICP40B,3,10000,153,ICP40B,1,10000,0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,0.79,ICP40B,0.01,15,<1,ICP40B,1,10000,22,ICP40B,1,10000,12,ICP40B,1,10000,161,ICP40B,0.5,10000,0.60,ICP40B,0.01,15,1.25,ICP40B,0.01,15,6.1,ICP40B,0.5,10000,110,ICP40B,1,10000,0.33,ICP40B,0.01,15,513,ICP40B,2,10000,1,ICP40B,1,10000,0.65,ICP40B,0.01,15,13,ICP40B,1,10000,0.02,ICP40B,0.01,15,3,ICP40B,2,10000,0.22,ICP40B,0.01,5,<5,ICP40B,5,10000,1.2,ICP40B,0.5,10000,<10,ICP40B,10,10000,63.5,ICP40B,0.5,5000,0.04,ICP40B,0.01,15,8,ICP40B,2,10000,<10,ICP40B,10,10000,5.0,ICP40B,0.5,10000,6,ICP40B,1,10000,19.7,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.001,5,PAL00972,0.85,0.85,-,-,-,-,-,-,-,-,-,-,<2,3.09,42,153,0.5,<5,0.79,<1,22,12,161,0.60,1.25,6.1,110,0.33,513,1,0.65,13,0.02,3,0.22,<5,1.2,<10,63.5,0.04,8,<10,5.0,6,19.7,-,-,-
Tannenberg,TR2503150,24-Dec-25,06-Feb-26,,PAL00973,Core,Drill Core,Drillhole,TR2503150     151             384,24-Dec-25,06-Feb-26,TR2503150,TR2503150     151             384,,2.12,2.12,2.12,,,,,,,,,,,<2,ICP40B,2,10,4.07,ICP40B,0.01,15,24,ICP40B,3,10000,135,ICP40B,1,10000,0.6,ICP40B,0.5,2500,<5,ICP40B,5,10000,1.33,ICP40B,0.01,15,<1,ICP40B,1,10000,5,ICP40B,1,10000,19,ICP40B,1,10000,194,ICP40B,0.5,10000,0.89,ICP40B,0.01,15,1.38,ICP40B,0.01,15,6.9,ICP40B,0.5,10000,176,ICP40B,1,10000,0.63,ICP40B,0.01,15,1072,ICP40B,2,10000,1,ICP40B,1,10000,0.68,ICP40B,0.01,15,10,ICP40B,1,10000,0.03,ICP40B,0.01,15,3,ICP40B,2,10000,0.04,ICP40B,0.01,5,<5,ICP40B,5,10000,1.6,ICP40B,0.5,10000,<10,ICP40B,10,10000,56.7,ICP40B,0.5,5000,0.04,ICP40B,0.01,15,8,ICP40B,2,10000,<10,ICP40B,10,10000,6.4,ICP40B,0.5,10000,6,ICP40B,1,10000,21.1,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.001,5,PAL00973,2.12,2.12,-,-,-,-,-,-,-,-,-,-,<2,4.07,24,135,0.6,<5,1.33,<1,5,19,194,0.89,1.38,6.9,176,0.63,1072,1,0.68,10,0.03,3,0.04,<5,1.6,<10,56.7,0.04,8,<10,6.4,6,21.1,-,-,-
Tannenberg,TR2503150,24-Dec-25,06-Feb-26,,PAL00974,Core,Drill Core,Drillhole,TR2503150     151             384,24-Dec-25,06-Feb-26,TR2503150,TR2503150     151             384,,2.03,2.03,2.03,,,,,,,,,,,<2,ICP40B,2,10,4.00,ICP40B,0.01,15,19,ICP40B,3,10000,118,ICP40B,1,10000,0.6,ICP40B,0.5,2500,<5,ICP40B,5,10000,1.21,ICP40B,0.01,15,<1,ICP40B,1,10000,6,ICP40B,1,10000,21,ICP40B,1,10000,56.3,ICP40B,0.5,10000,0.78,ICP40B,0.01,15,1.43,ICP40B,0.01,15,7.3,ICP40B,0.5,10000,72,ICP40B,1,10000,0.58,ICP40B,0.01,15,909,ICP40B,2,10000,1,ICP40B,1,10000,0.64,ICP40B,0.01,15,13,ICP40B,1,10000,0.03,ICP40B,0.01,15,5,ICP40B,2,10000,0.06,ICP40B,0.01,5,<5,ICP40B,5,10000,1.7,ICP40B,0.5,10000,<10,ICP40B,10,10000,51.2,ICP40B,0.5,5000,0.05,ICP40B,0.01,15,9,ICP40B,2,10000,<10,ICP40B,10,10000,6.1,ICP40B,0.5,10000,8,ICP40B,1,10000,22.2,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.001,5,PAL00974,2.03,2.03,-,-,-,-,-,-,-,-,-,-,<2,4.00,19,118,0.6,<5,1.21,<1,6,21,56.3,0.78,1.43,7.3,72,0.58,909,1,0.64,13,0.03,5,0.06,<5,1.7,<10,51.2,0.05,9,<10,6.1,8,22.2,-,-,-
Tannenberg,TR2503150,24-Dec-25,06-Feb-26,,PAL00975,Core,Drill Core,Drillhole,TR2503150     151             384,24-Dec-25,06-Feb-26,TR2503150,TR2503150     151             384,,2.09,2.09,2.09,,,,,,,,,,,<2,ICP40B,2,10,4.03,ICP40B,0.01,15,<3,ICP40B,3,10000,120,ICP40B,1,10000,0.6,ICP40B,0.5,2500,<5,ICP40B,5,10000,1.26,ICP40B,0.01,15,<1,ICP40B,1,10000,1,ICP40B,1,10000,23,ICP40B,1,10000,14.2,ICP40B,0.5,10000,0.95,ICP40B,0.01,15,1.43,ICP40B,0.01,15,7.6,ICP40B,0.5,10000,53,ICP40B,1,10000,0.62,ICP40B,0.01,15,1039,ICP40B,2,10000,2,ICP40B,1,10000,0.69,ICP40B,0.01,15,10,ICP40B,1,10000,0.03,ICP40B,0.01,15,5,ICP40B,2,10000,0.03,ICP40B,0.01,5,<5,ICP40B,5,10000,1.7,ICP40B,0.5,10000,<10,ICP40B,10,10000,55.2,ICP40B,0.5,5000,0.05,ICP40B,0.01,15,10,ICP40B,2,10000,<10,ICP40B,10,10000,6.4,ICP40B,0.5,10000,10,ICP40B,1,10000,24.2,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.001,5,PAL00975,2.09,2.09,-,-,-,-,-,-,-,-,-,-,<2,4.03,<3,120,0.6,<5,1.26,<1,1,23,14.2,0.95,1.43,7.6,53,0.62,1039,2,0.69,10,0.03,5,0.03,<5,1.7,<10,55.2,0.05,10,<10,6.4,10,24.2,-,-,-
Tannenberg,TR2503150,24-Dec-25,06-Feb-26,,PAL00976,Core,Drill Core,Drillhole,TR2503150     151             384,24-Dec-25,06-Feb-26,TR2503150,TR2503150     151             384,,2.08,2.08,2.08,,,,,,,,,,,<2,ICP40B,2,10,3.58,ICP40B,0.01,15,<3,ICP40B,3,10000,110,ICP40B,1,10000,0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,1.80,ICP40B,0.01,15,<1,ICP40B,1,10000,3,ICP40B,1,10000,28,ICP40B,1,10000,21.6,ICP40B,0.5,10000,0.99,ICP40B,0.01,15,1.28,ICP40B,0.01,15,7.5,ICP40B,0.5,10000,31,ICP40B,1,10000,0.81,ICP40B,0.01,15,1439,ICP40B,2,10000,2,ICP40B,1,10000,0.73,ICP40B,0.01,15,16,ICP40B,1,10000,0.02,ICP40B,0.01,15,2,ICP40B,2,10000,0.07,ICP40B,0.01,5,<5,ICP40B,5,10000,1.8,ICP40B,0.5,10000,<10,ICP40B,10,10000,56.0,ICP40B,0.5,5000,0.05,ICP40B,0.01,15,11,ICP40B,2,10000,<10,ICP40B,10,10000,7.0,ICP40B,0.5,10000,5,ICP40B,1,10000,23.6,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.001,5,PAL00976,2.08,2.08,-,-,-,-,-,-,-,-,-,-,<2,3.58,<3,110,0.5,<5,1.80,<1,3,28,21.6,0.99,1.28,7.5,31,0.81,1439,2,0.73,16,0.02,2,0.07,<5,1.8,<10,56.0,0.05,11,<10,7.0,5,23.6,-,-,-
Tannenberg,TR2503150,24-Dec-25,06-Feb-26,,PAL00977,Core,Drill Core,Drillhole,TR2503150     151             384,24-Dec-25,06-Feb-26,TR2503150,TR2503150     151             384,,1.55,1.55,1.55,,,,,,,,,,,<2,ICP40B,2,10,3.94,ICP40B,0.01,15,4,ICP40B,3,10000,106,ICP40B,1,10000,0.7,ICP40B,0.5,2500,<5,ICP40B,5,10000,1.60,ICP40B,0.01,15,<1,ICP40B,1,10000,2,ICP40B,1,10000,18,ICP40B,1,10000,4.6,ICP40B,0.5,10000,0.92,ICP40B,0.01,15,1.37,ICP40B,0.01,15,7.4,ICP40B,0.5,10000,89,ICP40B,1,10000,0.77,ICP40B,0.01,15,1290,ICP40B,2,10000,1,ICP40B,1,10000,0.78,ICP40B,0.01,15,10,ICP40B,1,10000,0.03,ICP40B,0.01,15,3,ICP40B,2,10000,0.05,ICP40B,0.01,5,<5,ICP40B,5,10000,1.6,ICP40B,0.5,10000,<10,ICP40B,10,10000,59.0,ICP40B,0.5,5000,0.05,ICP40B,0.01,15,11,ICP40B,2,10000,<10,ICP40B,10,10000,6.7,ICP40B,0.5,10000,7,ICP40B,1,10000,25.1,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.001,5,PAL00977,1.55,1.55,-,-,-,-,-,-,-,-,-,-,<2,3.94,4,106,0.7,<5,1.60,<1,2,18,4.6,0.92,1.37,7.4,89,0.77,1290,1,0.78,10,0.03,3,0.05,<5,1.6,<10,59.0,0.05,11,<10,6.7,7,25.1,-,-,-
Tannenberg,TR2503150,24-Dec-25,06-Feb-26,,PAL00978,Core,Drill Core,Drillhole,TR2503150     151             384,24-Dec-25,06-Feb-26,TR2503150,TR2503150     151             384,,2.05,2.05,2.05,,,,,,,,,,,<2,ICP40B,2,10,3.79,ICP40B,0.01,15,3,ICP40B,3,10000,105,ICP40B,1,10000,0.6,ICP40B,0.5,2500,<5,ICP40B,5,10000,2.46,ICP40B,0.01,15,<1,ICP40B,1,10000,2,ICP40B,1,10000,23,ICP40B,1,10000,28.4,ICP40B,0.5,10000,1.14,ICP40B,0.01,15,1.21,ICP40B,0.01,15,7.4,ICP40B,0.5,10000,30,ICP40B,1,10000,1.03,ICP40B,0.01,15,1886,ICP40B,2,10000,1,ICP40B,1,10000,0.77,ICP40B,0.01,15,11,ICP40B,1,10000,0.02,ICP40B,0.01,15,2,ICP40B,2,10000,0.18,ICP40B,0.01,5,<5,ICP40B,5,10000,1.7,ICP40B,0.5,10000,<10,ICP40B,10,10000,70.2,ICP40B,0.5,5000,0.05,ICP40B,0.01,15,12,ICP40B,2,10000,<10,ICP40B,10,10000,7.5,ICP40B,0.5,10000,6,ICP40B,1,10000,25.7,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.001,5,PAL00978,2.05,2.05,-,-,-,-,-,-,-,-,-,-,<2,3.79,3,105,0.6,<5,2.46,<1,2,23,28.4,1.14,1.21,7.4,30,1.03,1886,1,0.77,11,0.02,2,0.18,<5,1.7,<10,70.2,0.05,12,<10,7.5,6,25.7,-,-,-
Tannenberg,TR2503150,24-Dec-25,06-Feb-26,,PAL00979,Core,Drill Core,Drillhole,TR2503150     151             384,24-Dec-25,06-Feb-26,TR2503150,TR2503150     151             384,,1.28,1.28,1.28,,,,,,,,,,,<2,ICP40B,2,10,3.79,ICP40B,0.01,15,<3,ICP40B,3,10000,107,ICP40B,1,10000,0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,2.70,ICP40B,0.01,15,<1,ICP40B,1,10000,2,ICP40B,1,10000,20,ICP40B,1,10000,3.7,ICP40B,0.5,10000,1.43,ICP40B,0.01,15,1.19,ICP40B,0.01,15,6.6,ICP40B,0.5,10000,27,ICP40B,1,10000,1.09,ICP40B,0.01,15,2146,ICP40B,2,10000,1,ICP40B,1,10000,0.77,ICP40B,0.01,15,13,ICP40B,1,10000,0.03,ICP40B,0.01,15,2,ICP40B,2,10000,0.19,ICP40B,0.01,5,<5,ICP40B,5,10000,1.7,ICP40B,0.5,10000,<10,ICP40B,10,10000,73.9,ICP40B,0.5,5000,0.05,ICP40B,0.01,15,12,ICP40B,2,10000,<10,ICP40B,10,10000,8.2,ICP40B,0.5,10000,9,ICP40B,1,10000,26.4,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.001,5,PAL00979,1.28,1.28,-,-,-,-,-,-,-,-,-,-,<2,3.79,<3,107,0.5,<5,2.70,<1,2,20,3.7,1.43,1.19,6.6,27,1.09,2146,1,0.77,13,0.03,2,0.19,<5,1.7,<10,73.9,0.05,12,<10,8.2,9,26.4,-,-,-
Tannenberg,TR2503150,24-Dec-25,06-Feb-26,,PAL00980,Core,Drill Core,Drillhole,TR2503150     151             384,24-Dec-25,06-Feb-26,TR2503150,TR2503150     151             384,,0.84,0.84,0.84,,,,,,,,,,,<2,ICP40B,2,10,4.39,ICP40B,0.01,15,<3,ICP40B,3,10000,116,ICP40B,1,10000,0.6,ICP40B,0.5,2500,<5,ICP40B,5,10000,1.66,ICP40B,0.01,15,<1,ICP40B,1,10000,2,ICP40B,1,10000,14,ICP40B,1,10000,3.0,ICP40B,0.5,10000,1.03,ICP40B,0.01,15,1.51,ICP40B,0.01,15,7.3,ICP40B,0.5,10000,39,ICP40B,1,10000,0.76,ICP40B,0.01,15,1318,ICP40B,2,10000,<1,ICP40B,1,10000,0.86,ICP40B,0.01,15,11,ICP40B,1,10000,0.03,ICP40B,0.01,15,4,ICP40B,2,10000,0.10,ICP40B,0.01,5,<5,ICP40B,5,10000,1.7,ICP40B,0.5,10000,<10,ICP40B,10,10000,67.8,ICP40B,0.5,5000,0.05,ICP40B,0.01,15,12,ICP40B,2,10000,<10,ICP40B,10,10000,6.9,ICP40B,0.5,10000,6,ICP40B,1,10000,24.1,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.001,5,PAL00980,0.84,0.84,-,-,-,-,-,-,-,-,-,-,<2,4.39,<3,116,0.6,<5,1.66,<1,2,14,3.0,1.03,1.51,7.3,39,0.76,1318,<1,0.86,11,0.03,4,0.10,<5,1.7,<10,67.8,0.05,12,<10,6.9,6,24.1,-,-,-
Tannenberg,TR2503150,24-Dec-25,06-Feb-26,,PAL00981,Core,Drill Core,Drillhole,TR2503150     151             384,24-Dec-25,06-Feb-26,TR2503150,TR2503150     151             384,,1.63,1.63,1.63,,,,,,,,,,,<2,ICP40B,2,10,3.84,ICP40B,0.01,15,<3,ICP40B,3,10000,114,ICP40B,1,10000,0.7,ICP40B,0.5,2500,<5,ICP40B,5,10000,1.69,ICP40B,0.01,15,<1,ICP40B,1,10000,1,ICP40B,1,10000,25,ICP40B,1,10000,2.6,ICP40B,0.5,10000,1.11,ICP40B,0.01,15,1.32,ICP40B,0.01,15,10.7,ICP40B,0.5,10000,30,ICP40B,1,10000,0.48,ICP40B,0.01,15,772,ICP40B,2,10000,1,ICP40B,1,10000,0.98,ICP40B,0.01,15,11,ICP40B,1,10000,0.03,ICP40B,0.01,15,4,ICP40B,2,10000,0.67,ICP40B,0.01,5,<5,ICP40B,5,10000,2.3,ICP40B,0.5,10000,<10,ICP40B,10,10000,115,ICP40B,0.5,5000,0.08,ICP40B,0.01,15,14,ICP40B,2,10000,<10,ICP40B,10,10000,8.1,ICP40B,0.5,10000,6,ICP40B,1,10000,35.6,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.001,5,PAL00981,1.63,1.63,-,-,-,-,-,-,-,-,-,-,<2,3.84,<3,114,0.7,<5,1.69,<1,1,25,2.6,1.11,1.32,10.7,30,0.48,772,1,0.98,11,0.03,4,0.67,<5,2.3,<10,115,0.08,14,<10,8.1,6,35.6,-,-,-
Tannenberg,TR2503150,24-Dec-25,06-Feb-26,,PAL00982,Core,Drill Core,Drillhole,TR2503150     151             384,24-Dec-25,06-Feb-26,TR2503150,TR2503150     151             384,,1.45,1.45,1.45,,,,,,,,,,,<2,ICP40B,2,10,0.66,ICP40B,0.01,15,<3,ICP40B,3,10000,21,ICP40B,1,10000,<0.5,ICP40B,0.5,2500,<5,ICP40B,5,10000,>15,ICP40B,0.01,15,<1,ICP40B,1,10000,<1,ICP40B,1,10000,6,ICP40B,1,10000,7.9,ICP40B,0.5,10000,0.58,ICP40B,0.01,15,0.17,ICP40B,0.01,15,4.2,ICP40B,0.5,10000,4,ICP40B,1,10000,13.1,ICP40B,0.01,15,692,ICP40B,2,10000,<1,ICP40B,1,10000,0.03,ICP40B,0.01,15,7,ICP40B,1,10000,<0.01,ICP40B,0.01,15,2,ICP40B,2,10000,0.07,ICP40B,0.01,5,<5,ICP40B,5,10000,1.0,ICP40B,0.5,10000,<10,ICP40B,10,10000,31.4,ICP40B,0.5,5000,0.01,ICP40B,0.01,15,<2,ICP40B,2,10000,<10,ICP40B,10,10000,4.1,ICP40B,0.5,10000,29,ICP40B,1,10000,13.6,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.001,5,PAL00982,1.45,1.45,-,-,-,-,-,-,-,-,-,-,<2,0.66,<3,21,<0.5,<5,>15,<1,<1,6,7.9,0.58,0.17,4.2,4,13.1,692,<1,0.03,7,<0.01,2,0.07,<5,1.0,<10,31.4,0.01,<2,<10,4.1,29,13.6,-,-,-
Tannenberg,TR2503150,24-Dec-25,06-Feb-26,,PAL00983,Core,Drill Core,Drillhole,TR2503150     151             384,24-Dec-25,06-Feb-26,TR2503150,TR2503150     151             384,,0.98,0.98,0.98,,,,,,,,,,,<2,ICP40B,2,10,4.99,ICP40B,0.01,15,4,ICP40B,3,10000,144,ICP40B,1,10000,1.0,ICP40B,0.5,2500,<5,ICP40B,5,10000,0.85,ICP40B,0.01,15,<1,ICP40B,1,10000,2,ICP40B,1,10000,13,ICP40B,1,10000,3.6,ICP40B,0.5,10000,1.28,ICP40B,0.01,15,1.81,ICP40B,0.01,15,22.8,ICP40B,0.5,10000,20,ICP40B,1,10000,0.50,ICP40B,0.01,15,560,ICP40B,2,10000,<1,ICP40B,1,10000,0.98,ICP40B,0.01,15,11,ICP40B,1,10000,0.04,ICP40B,0.01,15,3,ICP40B,2,10000,0.13,ICP40B,0.01,5,<5,ICP40B,5,10000,3.3,ICP40B,0.5,10000,<10,ICP40B,10,10000,62.7,ICP40B,0.5,5000,0.11,ICP40B,0.01,15,21,ICP40B,2,10000,<10,ICP40B,10,10000,9.4,ICP40B,0.5,10000,8,ICP40B,1,10000,61.1,ICP40B,0.5,10000,,AAS42S,5,500,,AAS42S,0.001,50,,AAS42S,0.001,5,PAL00983,0.98,0.98,-,-,-,-,-,-,-,-,-,-,<2,4.99,4,144,1.0,<5,0.85,<1,2,13,3.6,1.28,1.81,22.8,20,0.50,560,<1,0.98,11,0.04,3,0.13,<5,3.3,<10,62.7,0.11,21,<10,9.4,8,61.1,-,-,-
